,Person,Said
0,Monica,"Oh, the way you crushed Mike at ping pong was such   a turn-on.You wanna...?"
1,Chandler,"You know, I'd love to, but I'm a little tired."
2,Monica,I'll put a pillowcase over my head.
3,Chandler,You're on!
4,Phoebe,Hey!
5,Monica,What's up?
6,Phoebe,"Well, okay, Mike's taking a shower, which by the   way there's  no law against."
7,Phoebe,"And then we're gonna grab some food, so if you   want..."
8,Ross,... finally...
9,Phoebe,Is that Ross?
10,Monica,"Yeah, you can hear everything through these stupid   walls."
11,Phoebe,Sounds like he's with someone.
12,Chandler,He could be alone.
13,Chandler,"This morning I heard him do   push-ups, and then talk to his triceps."
14,Monica,"Wait a minute, I think Phoebe's right."
15,Monica,You know I   hear someone else in there with him.
16,Ross,"God, you're amazing..."
17,Ross,I didn't even have to ask you   to call me that.
18,Monica,"Oh my God, that's Charlie!"
19,Chandler,She's cheating on Joey with Ross!
20,Phoebe,Oh that tart... floozy... giant...
21,Monica,I'm not sure about this.
22,Phoebe,"Yeah, you're right."
23,Phoebe,This is none of our business.
24,Monica,No I'm not sure that it's  the best way to hear   everything.
25,Monica,Someone get me a glass!
26,Phoebe,"Oh, I'm not gonna do this, okay?"
27,Phoebe,I'm not gonna eavesdrop   on my friend.
28,Rachel,Ooh...
29,Rachel,I love Barbados!
30,Joey,Ooh...
31,Joey,I can't believe I'm kissing you.
32,Joey,I'm     kissing Rachel!
33,Rachel,"I know, I'm her!"
34,Phoebe,Rachel and Joey!
35,Phoebe,It's Rachel and Joey!!
36,Monica,What?
37,Phoebe,Get over here!
38,Rachel,ooh...
39,Chandler,Wow!
40,Monica,"Oh my God,   I love how thin these walls are!"
41,Monica,Thank you.
42,Monica,OPENING CREDITS
43,Rachel,"Hey, you know, before you said     that nothing could happen between us?"
44,Rachel,What changed?
45,Joey,"Well, I only said that because of Ross, you know."
46,Joey,Then   I saw him kissing Charlie...
47,Rachel,What?
48,Rachel,Ross and Charlie?
49,Rachel,Wow!
50,Rachel,"She's really   making her way through the group, huh?"
51,Rachel,"Ah, who am I to talk?"
52,Monica,I can't believe this.
53,Monica,Rachel and Joey?
54,Chandler,How about the dinosaur twins in the other room?
55,Chandler,No-one is manning that wall!
56,Monica,I'm on it!
57,Chandler,Anything?
58,Monica,I think I hear curtains closing...
59,Phoebe,We've got shoes being kicked off over here.
60,Monica,"Bedsprings, unmistakable!"
61,Chandler,You do realise  that's your brother?
62,Monica,Not until you said it.
63,Monica,Somebody switch!
64,Monica,"Wait a minute... Ross and Charlie, Joey   and Rachel, Phoebe and Mike!"
65,Monica,We're the only people  leaving with the   same person we came with.
66,Chandler,That's not true.
67,Chandler,I came with Monica and I'm leaving   with Weird Al.
68,Monica,"Okay, I've had it with the hair jokes."
69,Monica,"Tomorrow morning,   before we leave, I'm going to the salon."
70,Chandler,Okay Buckwheat!
