,Person,Said
0,Ross,Hello!
1,Ross,What's this?
2,Ross,Oh right its that girl's phone number.
3,Ross,"Yeah-yeah, there it is, just a phone number a really hot girl gave me."
4,Ross,"It's no big deal, I mean it is her home phone number, but... Whoa!"
5,Ross,"Whoa-whoops, I almost lost this baby!"
6,Ross,"Yeah, the lovely Amanda gives me her number and I-I go and drop it."
7,Phoebe,Thank you.
8,Phoebe,Opening Credits
9,Rachel,Yeah?
10,Rachel,"May fifth, why?"
11,Ross,"Oh, mine's December..."
12,Chandler,"Ohh, she's pretty."
13,Chandler,"Pretty ahh, pretty girl, the pretty--she's pretty."
14,Monica,Just go up to her and ask her out.
15,Monica,"Oh, what's the worst thing that could happen?"
16,Chandler,I could die.
17,Ross,"Yeah, it's-it's tough being single."
18,Ross,That's why I'm so glad I found Amanda.
19,Rachel,"Ross, you guys went out once."
20,Rachel,"You took your kids to Chucky Cheese, and you didn't even kiss her."
21,Chandler,I tell people secrets.
22,Chandler,It makes them like me.
23,Phoebe,Oh.
24,Chandler,Hey!
25,Monica,Phoebe!
26,Monica,"You're sick, you shouldn't play."
27,Monica,"You should just go home, get in bed, and stay there."
28,Phoebe,"But I'm unemployed, my music is all I really have now."
29,Phoebe,"Well music, and making my own shoes."
30,Phoebe,"Pretty, huh?"
31,Chandler,"All right, I'm gonna do it!"
32,Chandler,I'm gonna get shot down.
33,Chandler,Any advice?
34,Monica,Just be yourself.
35,Monica,"But, not too much."
36,Chandler,Wish me luck.
37,Ross,Good luck!
38,Chandler,Wish it!
39,Chandler,Hi.
40,Chandler,"Hi, I-I was just sitting over there, and uhh, Chandler."
41,Chandler,My name is Chandler.
42,Chandler,Did I say that?
43,Chandler,"Uh Kathy, with K or a C?"
44,Chandler,Oh-oh-hey!
45,Chandler,"Hey, come on, give me a break, I'm out on a limb here."
46,Joey,Hey!
47,Chandler,Hey!
48,Chandler,"Hey, hey-hey, hey."
49,Joey,"Hey, I see you guys already met, huh?"
50,Chandler,"Yes-yes, I was just trying to figure out a way to uh, demonstrate how I could get my exceptionally large feet into my even bigger mouth."
51,Joey,Didn't I tell ya?
52,Joey,Always showin' off.
53,Phoebe,"Before I start, I just wanna say that umm, I have a cold, so if I sneeze in the middle of song, it's not on purpose."
54,Phoebe,"Oh, except the last verse of Pepper People."
55,Phoebe,"Smelly cat, smelly cat."
56,Phoebe,What are they feeding you?
57,Phoebe,This chick sounds good.
58,Phoebe,"Smelly cat, smelly-- Hey Gunther, be a good little boy and bring me a whiskey."
59,Chandler,Hi!
60,Chandler,"Jeez, at"
61,Chandler,Oh my God!
62,Chandler,That's why I got up too!
63,Chandler,"Hey, listen, I'm sorry about this afternoon, y'know, if I would've known you guys were..."
64,Chandler,I never would've...
65,Chandler,"So ah, Joey tells me you two met in acting class."
66,Chandler,"That's a good thing actually, because ah, he used to have me rehearse with him."
67,Chandler,Is it on?
68,Chandler,Hey!
69,Chandler,Oh!
70,Chandler,It's on!
71,Chandler,It's on!
72,Chandler,There we go little fella.
73,Chandler,Well the duck can swim.
74,Phoebe,"My sticky shoes, my sticky-sticky shoes, why do you stick on me, ba-a-by!"
75,Phoebe,Thanks for the lights honey.
76,Monica,That cold makes you sound so great.
77,Phoebe,"It's fun, God I love how sexy I am."
78,Joey,"Oh, Kath, we should get going."
79,Joey,We're going to by hamsters.
80,Rachel,"Well, have fun!"
