,Person,Said
0,Chandler,Hey
1,Joey,Hey.
2,Joey,So where's Mon?
3,Chandler,"Oh, she's at home, putting up decorations for Rachel's birthday party tonight."
4,Joey,And you're not helping?
5,Chandler,"I tried, but apparantly singing ""I will survive"" in a helium voice    - not helping."
6,Ross,Hey you guys!
7,Ross,Joey and
8,Chandler,Hey!
9,Chandler,Happy birthday ...
10,Rachel,"Shhh don't say that loud, Gunther's gonna want to hug me."
11,Ross,"Uh, good news everyone, we finally found a nanny."
12,Ross,This is Molly .
13,Ross,"Molly, Chandler, Joey."
14,Ross,Joey and
15,Chandler,Hi.
16,Ross,"Ooh, somebody's getting a little fussy."
17,Joey,"You damn right I am, I've been waiting for a cookie for 7 minutes."
18,Rachel,"Ok, you know what, I'm just gonna take her outside."
19,Rachel,"OK, thank you."
20,Joey,"Yeah, you too."
21,Rachel,"Oh, wow, Molly is just great!"
22,Ross,Yeah.
23,Chandler,"Yes, Bravo on the hot nanny."
24,Rachel,What?
25,Rachel,You really think she's hot?
26,Chandler,Are you kidding?
27,Chandler,If I wasn't married she'd be rejecting me right now.
28,Rachel,And Joey?
29,Joey,How do you think she's doing?
30,Rachel,Am I the only one who doesn't think that she's hot?
31,Rachel,Ross?
32,Ross,"Eh, I mean, I mena she's not unattractive but hot?"
33,Ross,I ....
34,Rachel,Thank you!
35,Chandler,Now that Rachel's gone?
36,Rachel,So hot I cried myself to sleep last night.
37,Rachel,OPENING CREDITS
38,Phoebe,"Hey Mike, what's the capital of Peru?"
39,Phoebe,No.
40,Phoebe,"It starts with a ""v"" and ends with an ""x""."
41,Phoebe,"Helpfully    with a ""to"" in the middle."
42,Phoebe,What?
43,Phoebe,"Oh, whew, no, that's Bob."
44,Phoebe,"Well not so much a pet as, you know, an occasional visitor who    I put food out for, you know."
45,Phoebe,Kinda like Santa.
46,Phoebe,Except Santa doesn't poop on    the plate of cookies.
47,Phoebe,What are those?
48,Phoebe,"OK, fine, if it means that much to you I'll get rid of Bob."
49,Phoebe,"So weird, you think he's so gross and you're willing to eat his crackers."
50,Rachel,Hello.
51,Rachel,"Gavin, I just wanted to say thank you again for watching Emma    yesterday during the presentation."
52,Rachel,I really owe you an appology.
53,Rachel,"Well, when we first met, you know, I thought you were pompous    and arrogant and obnoxious ..."
54,Rachel,"No, I just mean that, you know, first impressions don't mean anything."
55,Rachel,And    I-I think you're a really good guy and I'm sorry that I misjudged you.
56,Rachel,Hello.
57,Rachel,"But you know what, hey, new day, new leaf,    I am just really really happy ..."
58,Rachel,"I'm sorry,    obviously Heather's ass has something more important to say so I'll just wait    'till it's finished."
59,Rachel,I was giving you an appology and you were totally checking her out!
60,Rachel,"Oh wow, you are really, you're really a creep."
61,Rachel,"Oh yeah, I'm jealous."
62,Rachel,"""Oh Gavin, please, please look at    my ass""."
63,Rachel,Stop looking at my ass!
64,Rachel,"I mean, I just    think you are totally inappropriate, ok?"
65,Rachel,"This is a work environment, she's your    subordinate."
66,Rachel,That is totally different for two reasons.
67,Rachel,One - I didn't know    that you knew that.
68,Rachel,"And two, I wasn't some creep staring at his ass, we had    a deap meaningful relationship."
69,Rachel,It was ...  oh my god.
70,Rachel,He didn't have a last    name.
71,Rachel,"It was just ""Tag""."
72,Rachel,"You know, like Cher, or, you know, Moses."
73,Rachel,"Oh, you know what - my first impression of you was absolutely    right."
74,Rachel,"You are arrogant, you are pompous ... Morgan!"
75,Rachel,Morgan!
76,Rachel,Tag's last name    was Morgan!
77,Rachel,Huh!
78,Rachel,"Yeah well what are you, his boyfriend?"
79,Joey,"Man, I wish I had a nanny like you."
80,Joey,Sure.
81,Monica,Would you stop staring at her?
82,Chandler,I wasn't staring.
83,Chandler,I was leering.
84,Monica,What's the big deal with her?
85,Monica,Maybe she's attractive in an obvious kind    of way.
86,Ross,"Yeah, obvious beauty's the worst."
87,Ross,"You know, when it's right there    in your face."
88,Ross,"Me, I like to have to work to find someone attractive."
89,Ross,Makes me    feel like I earned it.
90,Chandler,Looks like Joey is doing allright with her.
91,Monica,Yeah.
92,Monica,"Hey, that was nice of you guys to back off and let Joey get the girl    for once."
93,Ross,"Ok, I'll be home right after work."
94,Ross,"Ok, by Emma-Wemma-Demma, I love you    - wovyou dovyou ..."
95,Monica,They've elected me to talk to you about the baby talk - it's not so good.
