,Person,Said
0,Joey,"Okay, pick a card."
1,Chandler,Okay.
2,Joey,"All right now, memorize it."
3,Joey,You got it?
4,Chandler,Oh yes.
5,Joey,Is that your card?
6,Chandler,Yes.
7,Ross,Hi!
8,Chandler,Hi there!
9,Phoebe,What are you talking about?
10,Ross,"Well, it's not for sure but umm, we met this guy in the park who thought Ben was really cute--y'know, which he is--so umm anyhoo, he uh, he gave us his card and told us to bring him down for this commercial he's auditioning."
11,Joey,Whoa!
12,Joey,This guy is like the biggest commercial casting director in town!
13,Joey,Ben takes one lousy walk in the park and gets an audition!!
14,Joey,"I mean, way to go Ben!"
15,Joey,Man!
16,Joey,I've been in that park a million times and no one offered me an audition.
17,Ross,"I know, it's crazy!"
18,Ross,We were just pushing Ben on the swings
19,Joey,I'm always on the swings!
20,Joey,What am I doing wrong?
21,Chandler,That.
22,Chandler,Opening Credits
23,Rachel,"Okay, gotta go!"
24,Rachel,Wish me luck!
25,Joey,Luck!
26,Chandler,"Hey Rach, now that you're working at Ralph Lauren, can you bring me back some of those polo shirts?"
27,Rachel,"Uh well, y'know what?"
28,Rachel,I don't think if I feel comfortable stealing on my very first day
29,Chandler,"Unwilling to steal from work, interesting."
30,Monica,"Besides, if anybody's gonna get free stuff, it's gonna be me."
31,Rachel,"Okay guys, way to wish me luck!"
32,Phoebe,"Okay, let's discuss Rachel's birthday."
33,Phoebe,I say we throw a surprise party this weekend.
34,Joey,"Whoa-whoa, but her birthday isn't like for another month."
35,Phoebe,"Yeah but if we throw her a party on her birthday, then it's not a surprise."
36,Monica,I think it's a great idea.
37,Monica,"Yeah, we could have a dinner party and just invite her close friends."
38,Joey,Ross!!
39,Joey,We're having a surprise party for Rachel!
40,Ross,Okay!
41,Joey,Done.
42,Phoebe,"Okay, great so do you want to do it together?"
43,Monica,I would love to do it together!
44,Joey,They're gonna do it together.
45,Chandler,Dude!
46,Chandler,That's my girlfriend!
47,Joey,"What, so I gotta shut it down now?"
48,Ross,"All right, I gotta take off."
49,Ross,I'm picking up Ben then we're off to the big audition.
50,Monica,It's gonna be weird to watch some actor pretending to be Ben's dad.
51,Ross,Yeah.
52,Chandler,Weirder than watching his two moms make out?
53,Joey,Whoa-whoa dad?
54,Joey,There's a dad in the commercial?
55,Ross,Yeah the dad and Ben eat soup and pretend to enjoy it.
56,Joey,"Whoa, hey, maybe I'll go down there with ya and see if I can get an audition to play the dad."
57,Joey,I mean who better to play Ben's father than his godfather.
58,Ross,You're not his godfather.
59,Joey,What?!
60,Joey,Are you kidding?
61,Ross,Of course I am!
62,Ross,"Okay, let's go godfather."
63,Joey,All right!
64,Joey,Hey!
65,Joey,"I'm in, they're gonna let me audition!"
66,Ross,Really?
67,Ross,That's great!
68,Joey,I know!
69,Joey,I know!
70,Joey,"It turns out that one of the casting ladies has actually seen me in a play, so I steered clear of her"
71,Joey,"Oh yeah, yeah!"
72,Joey,He's done tons of commercials.
