,Person,Said
0,Rachel,"Good, you guys are all here!"
1,Ross,Hey!
2,Ross,What's up?
3,Rachel,"Well, I have a job interview at Ralph Lauren tomorrow!"
4,Rachel,I know!
5,Joey,"Boy, that guy's underwear sucks!"
6,Rachel,Wh-what?
7,Joey,"I got this pair marked excess, I gotta tell ya, there was no room for excess anything in there."
8,Rachel,"Anyway, I'm going to be the coordinator of the woman's collection, I'll work right under the director, it's the perfect, perfect job for me!"
9,Phoebe,Wow!
10,Phoebe,"Well, if you nail the interview, you'll get it!"
11,Rachel,Yeah.
12,Phoebe,You wanna work on your interview skills?
13,Rachel,O-okay!
14,Phoebe,Okay!
15,Phoebe,"All right, let's start with the handshake."
16,Phoebe,Hi.
17,Rachel,Hi.
18,Phoebe,"Very good handshake, good wrist action."
19,Monica,Let me try.
20,Phoebe,Okay.
21,Phoebe,Oh my God!
22,Phoebe,What did I ever do to you?
23,Monica,Did I squeeze it too hard?
24,Phoebe,"Let's just say, I'm glad I'm not Chandler."
25,Phoebe,Opening Credits
26,Joey,"That's right Ross, I can see you in your new apartment!"
27,Joey,And you can see me!
28,Joey,"Same as yesterday,  same as the day before."
29,Monica,Is he doing his shark attack bit yet?
30,Joey,Nope.
31,Joey,"Op, wait!"
32,Joey,There he goes.
33,Joey,Very funny Ross!
34,Joey,Very life-like and funny.
35,Joey,Okay.
36,Joey,"Oh no-no-no, I wasn't waving at you lady."
37,Joey,"Whoa, maybe I was!"
38,Joey,"Hey, Monica, this totally hot girl in Ross's building is flirting with me."
39,Monica,Get in there man!
40,Monica,"Flirt back, mix it up!"
41,Joey,"Yeah, I-I-I'm down with that."
42,Joey,"Okay, here goes."
43,Joey,How  you  a-doin'?
44,Joey,It worked!
45,Joey,She's waving me over.
46,Joey,"Okay, I-I-I'll be right over."
47,Joey,"Let's see, she's on the third floor"
48,Monica,Wow!
49,Monica,"She is pretty, huh?"
50,Joey,"Tell me about it, huh?"
51,Joey,"Oh no-no-no, I'm not with her, she's just Monica!"
52,Joey,Ewwuck!
53,Ross,Hey Joey!
54,Ross,Great stuff huh?
55,Joey,This is your place?
56,Ross,Of course it is.
57,Ross,"Yeah, come on in."
58,Ross,"Ooh-ooh, go by the window you can pretend to be surfing."
59,Joey,"But I counted, you're not supposed to live here!"
60,Joey,Oh man!
61,Joey,Ugh!
62,Monica,What happened?
63,Joey,I ended up at Ross's place.
64,Joey,"Oh, I musta missed counted or something."
65,Joey,Damn!
66,Joey,She's not there anymore.
67,Joey,"Oh, l-l-look, Ross is doing his 'Watching TV' bit."
68,Monica,"No Joey, I think he's just watchin' TV."
69,Phoebe,But it's just so unfair that our date has to get cut short just 'cause some guy shot at a store clerk.
70,Phoebe,"Okay, then maybe I can come too!"
71,Phoebe,Gary's
72,Phoebe,"All right, you go."
73,Phoebe,"'Kay, bye!"
74,Phoebe,Oh God!
75,Monica,What?
76,Phoebe,Oh I just miss him so much!
77,Monica,Wow!
78,Monica,"For just a week you guys are really close, huh?"
79,Phoebe,"Yeah, it's weird."
80,Phoebe,"I can't help it though he's so sweet, he's like this little puppy dog, y'know?"
81,Phoebe,But like a really tough one that shots bad guys.
82,Phoebe,"Ohh, I just love beginning parts of relationships, y'know?!"
83,Phoebe,You just like can't keep your hands off each other.
84,Monica,I know it is the best.
85,Phoebe,So-so how long did that last for you and Chandler?
86,Monica,What?
87,Monica,It's still going on.
88,Phoebe,"Come on, seriously!"
89,Phoebe,When did it end?
90,Monica,"I-I am serious, I mean, we're, we're all over each other all the time."
91,Phoebe,"Okay, you know where you are better than I do."
92,Phoebe,I was just curious.
93,Monica,What don't you just calm down Phoebe!
94,Monica,All right?!
95,Monica,Why don't you just get all your facts before you run around telling everybody that you're the only hot couple!
96,Phoebe,"God, I woke the beast."
97,Phoebe,Sorry.
98,Phoebe,"I was wrong obviously, I justI misspoke."
99,Phoebe,It's okay.
100,Monica,"Oh no, it is okay, I mean as long as you know that Chandler and I are also very hot and fiery, just as hot as you!"
101,Monica,"I mean our flame, whew, is on fire!"
102,Chandler,"Hey Monica, here's your broom back."
103,Monica,You are so cute.
104,Chandler,"Oh hey, how'd the interview go?"
105,Rachel,"Ugh, horrible!"
106,Rachel,"I did the stupidest, most embarrassing thing!"
107,Joey,Did you tell the guy you wanted to have sex with his wife and then fall right out of your chair?
108,Rachel,No!
109,Chandler,So what happened?
110,Rachel,"Ugh, it was horrible!"
111,Rachel,"And-and the interview part went so well, y'know?"
112,Rachel,I even made him laugh.
113,Rachel,"He said something about a boat and I was like, ""Well, yeah!"
114,Rachel,"If you've got enough life jackets!"""
115,Rachel,"Trust me, it was actually, it was very funny."
116,Rachel,"Anyway, so we were saying good-bye and ugh!"
117,Joey,What happened?
118,Rachel,"All right, we were shaking hands and he kinda leaned toward me Y'know maybe he was going to open the door, but I totally miss read him and I uhhh"
119,Joey,You kissed him?
120,Rachel,"Well, I didn't know what else to do!"
121,Chandler,"Well you coulda tried, not kissing him."
122,Rachel,Thanks Chandler.
123,Monica,"Hey Rach, a guy from Ralph Lauren called, you got a second interview!"
124,Rachel,I can't believe it!
125,Rachel,I got a second interview!
126,Monica,Yes!
127,Joey,"I bet that kiss isn't looking like such a big mistake now, is it?"
128,Rachel,"What-what, wait a minute, you don't think that's why he wants me back?"
129,Joey,Yeah!
130,Joey,No?
131,Monica,A kiss?
132,Monica,What are you talking about?
133,Rachel,"I accidentally kissed him in the interview, and now he wants me back y'know of course, 'cause ""Let's bring the girl back who kisses everybody!"""
134,Chandler,"Come on, Rach."
135,Rachel,Oh my God!
136,Rachel,What if he thinks I'm the kind of girl that-that would just sleep with him?
137,Monica,He probably wants you back because you're right for the job.
138,Rachel,Maybe.
139,Rachel,"I-I don't knowOh God, how could I be so stupid?"
140,Joey,"Oh Rachel look, don't say that, I think you just need a hug from Joey."
141,Joey,Come on.
142,Joey,Come on.
143,Joey,She's back!
144,Joey,Hot girl's back!
145,Rachel,"Ohh, well I'm not totally back yet, but thank you."
146,Joey,"No, in Ross's building!"
147,Joey,She's back!
148,Joey,She's back!
149,Joey,"Okay, wait there, I'll be over in a second."
150,Joey,Got it!
151,Chandler,I gotta check out this hot girl!
152,Chandler,There she is!
153,Joey,Damnit!!
154,Joey,Did you move?
155,Ross,Yes.
156,Ross,I lived with you guys for a while and then I found this place.
157,Ross,I'm Ross.
158,Ross,The Old
159,Joey,Uhh do you happen to have a hot girl in there?
160,Joey,The Old
161,Joey,Yeah.
162,Joey,Sorry about that.
163,Joey,"Oh, hey little girl."
164,Joey,"Uhh, is-is your mommy, or sister, or babysitter by any chance a hot girl?"
165,Joey,The Little
166,Joey,Later!
167,Joey,Oh man!
168,Joey,Hot girl!
169,Joey,Hot girl!
170,Rachel,Hi!
171,Rachel,Mr.
172,Rachel,Thank you.
173,Rachel,Mr.
174,Rachel,What?
175,Rachel,Mr.
176,Rachel,Excuse me?
177,Rachel,Mr.
178,Rachel,Wh-whoa!
179,Rachel,"All right, okay-okay, I see, I see what's going on here!"
180,Rachel,"Now listen, look-look, I'm sorry if I gave you the wrong impression, but I am not some hussy who will just sleep around to get ahead!"
181,Rachel,"Now even though I , hey-hey-hey, even though I kissed you, that does not give you the right to demand sex from me."
182,Rachel,"I do not want, this job that bad."
183,Rachel,"Good day, sir."
184,Rachel,"Ugh, you will not believe what that sleaze-ball from Ralph Lauren did too me!"
185,Rachel,Okay-okay that-that's amazing.
186,Rachel,How did you know that?
187,Ross,You got ink on your lip.
188,Rachel,Oh.
189,Rachel,Ohhhhhhhhh.
190,Chandler,"So what do you say, maybe sometime I hold your gun?"
191,Chandler,"Oh, what can happen?"
192,Chandler,"I mean, would you"
193,Monica,"Phoebe, do you want to go see a movie after dinner tonight?"
194,Phoebe,"Oh we can't, we already have plans."
195,Monica,What are you doing?
196,Phoebe,"Well, same thing we did all day, hang out at Gary's apartment."
197,Phoebe,"He is so amazing, we never left the bedroom."
198,Phoebe,But have fun at the movie.
199,Monica,"Oh, we're not seeing a movie!"
200,Phoebe,You're not?
201,Phoebe,Then why did you ask us if we wanted to go?
202,Monica,"Oh umm, that's because I just wanted to y'know walk in on me and Chandler while we were, y'know, doing it all night."
203,Monica,Will you excuse me for just a second?
204,Phoebe,Yeah!
205,Monica,Okay.
206,Monica,Chandler?
207,Monica,Can I see you for a second?
208,Chandler,"Uh, yeah."
209,Monica,Okay.
210,Monica,We have got to beat them!
211,Monica,{Here we go yet again.}
212,Chandler,Why?
213,Monica,"'Cause, Gary and Phoebe think they're a hotter couple than we are!"
214,Chandler,"Ohh, so?"
215,Monica,So!
216,Monica,So we've got to go upstairs and have a lot of sex to prove them wrong!
217,Chandler,"Monica, you have got to stop this competitive thing!"
218,Chandler,Okay?
219,Chandler,It's crazy.
220,Chandler,{Finally!
221,Chandler,The voice of reason.}
222,Chandler,"I mean, just impress Gary and Phoebe we have to go upstairs and have sex over and over and I'm saying no to this, why?"
223,Chandler,Get your coat.
224,Chandler,Commercial Break
225,Ross,Hey!
226,Ross,The
227,Ross,Who isn't?
228,Ross,"I don't, I don't think we've meet."
229,Ross,I-I'm Ross.
230,Ross,The Hot
231,Ross,Nevermind!
232,Ross,The Hot
233,Ross,I had just moved in.
234,Ross,Thank you!
235,Ross,Listen umm The Hot
236,Ross,"Jen, I know this may sound a little But uh, would you maybe wanna grab a cup of coffee sometime, or"
237,Ross,Umm?
238,Ross,I will give you a call.
239,Ross,Okay!
240,Chandler,That was amazing!
241,Monica,Phoebe and Gary are so gonna hear about this at dinner.
242,Chandler,That was amazing.
243,Monica,We are the hottest!
244,Monica,Huh?
245,Monica,No one is hotter than we are!
246,Monica,You're the best.
247,Chandler,"No, you're the best."
248,Monica,"No, you're the best."
249,Chandler,"No, you're the best."
250,Monica,I am the best.
251,Joey,Hey guys!
252,Joey,What 'cha been doin'?
253,Monica,Hey Joey!
254,Monica,Isn't that the girl that waved at you the other day?
255,Joey,I don't know.
256,Joey,But I can see through your sheet.
257,Joey,"Yeah, yeah, that's her."
258,Joey,But y'know what?
259,Joey,"Doesn't matter, I'm never gonna get to meet her anyway."
260,Monica,Why?
261,Joey,Because it's impossible to find her apartment!
262,Joey,"She lives in some like of hot girl parallel universe, or something."
263,Monica,What are you talking about?
264,Monica,"She obviously lives on the second floor, seventh apartment from the left!"
265,Joey,No.
266,Joey,No.
267,Joey,No.
268,Joey,"She lives on the third floor, eighth apartment from the left."
269,Monica,"No, those first two windows,  that's the lobby."
270,Monica,"And y'know the other one over there, that's the stairway."
271,Monica,You've been counting wrong.
272,Joey,I did not know that!
273,Joey,Thank you Monica.
