,Person,Said
0,Monica,"Okay, the reason why I asked you guys out to brunch today is because I have been doing some thinking about who should be my maid of honor."
1,Rachel,Oh my God!
2,Rachel,This is it!
3,Rachel,I really hope it's you!
4,Phoebe,I hope it's you.
5,Rachel,Me too!
6,Monica,"First of all um, I love you both so much and you're both so important to me"
7,Rachel,"Okay, bla-bla-bla-bla!!"
8,Rachel,Who is it?
9,Monica,"Well umm, I was thinking that maybe we could come up with a system where we trade of being maid of honor for each other."
10,Monica,"Like hypothetically, if Phoebe were mine"
11,Phoebe,Yes!!!
12,Phoebe,Oh!
13,Rachel,Hypothetically!
14,Phoebe,Still.
15,Monica,If Phoebe were my maid of honor
16,Rachel,Uh-hmm.
17,Monica,"Rachel would be Phoebe's, I would be Rachel's, that way we all get to do it once and no one would get upset."
18,Rachel,Yeah that's actually a pretty good idea.
19,Phoebe,"Yeah, I'll do that."
20,Phoebe,So who gets to be yours?
21,Monica,Well that's the best part.
22,Monica,"Umm, you guys get to decide!"
23,Phoebe,Wh-why is that the best part?
24,Monica,Because then I don't have to!
25,Rachel,Well of course we will help you decide!
26,Rachel,We will do anything we can to help you!
27,Rachel,"Now, I would like to make a toast, to the future Mrs. Chandler Bing , my best friend, and truly one of the nicest people that"
28,Monica,I'm really not deciding!
29,Rachel,Fine!
30,Monica,Yeah that's right.
31,Phoebe,"Aww, and good luck to you too!"
32,Phoebe,What a nice lady!
33,Phoebe,Opening Credits
34,Chandler,Die Hard still great!
35,Joey,Yep.
36,Joey,"Hey, what do you say we make it a double feature?"
37,Chandler,What'd you rent?
38,Joey,Die Hard 2.
39,Chandler,"Joey, this is Die Hard 1 again."
40,Joey,"Oh, well we watch it a second time and its Die Hard 2!"
41,Ross,"Joey, we just saw it!"
42,Joey,And?
43,Ross,And it'll be cool to see it again!
44,Ross,Yeah!
45,Ross,Joey and
46,Ross,Die Hard!!!!!
47,Ross,"Dude, you didn't say Die Hard."
48,Ross,Is everything okay?
49,Chandler,"Yeah, I just got uh, got plans."
50,Ross,"Well, John McLane had plans!"
51,Chandler,"No, see the thing is I want to get out of here before Joey gets all worked up and starts calling everybody bitch."
52,Joey,What are you talking about?
53,Joey,Bitch.
54,Phoebe,Hey Rachel?
55,Rachel,Yeah?
56,Phoebe,"Umm, when I get married will you be my maid of honor?"
57,Rachel,Really?
58,Phoebe,Uh-hmm.
59,Rachel,Oh my God Phoebe!
60,Rachel,I mean I'm justWait a minute.
61,Rachel,If I'm your maid of honor that means you are Monica's.
62,Phoebe,Oh!
63,Phoebe,"Well, if that's what you want"
64,Rachel,Ohh!
65,Rachel,No way Phoebe!
66,Rachel,I want to be Monica's!
67,Phoebe,But why does it even matter?
68,Rachel,Why does it matter so much to you?
69,Phoebe,Because this one is now!
70,Phoebe,And-and it's two of our best friends!
71,Phoebe,Who knows what you're gonna marry!
72,Rachel,What-what if I marry RossOr Joey?
73,Phoebe,You wouldn't!
74,Phoebe,"Okay look, Rachel I know you really want to do this, but I-I've never been maid of honor to anyone before!"
75,Phoebe,And I know you've done it at least twice!
76,Rachel,Yeah but Phoebe
77,Phoebe,"And no, oh please, oh please let me finish."
78,Phoebe,Oh I guess that was it.
79,Rachel,Okay.
80,Rachel,Okay.
81,Rachel,It'ssince you've never done it before you can be Monica's made of honor.
82,Phoebe,"Oh, thank you so much!"
83,Phoebe,Okay.
84,Rachel,I'm gonna marry someone good y'know.
85,Phoebe,Oh I know.
86,Rachel,Better than Chandler.
87,Ross,What happened?!
88,Joey,"Well, I don't know!"
89,Ross,We fell asleep!
90,Ross,That is all.
91,Joey,Yeah.
92,Joey,Yep.
93,Joey,Yeah.
94,Joey,"All right, well uh, I'd better go."
95,Ross,I think that would be best.
96,Joey,Yeah.
97,Joey,"All right, I'll talk to you later."
98,Ross,Okay.
99,Ross,But not about this!
100,Joey,No!
101,Joey,Never!
102,Joey,Never!
103,Joey,Bye.
104,Ross,No touch!
105,Ross,No touch!
106,Monica,"Yeah hey, a weird thing happened today whey I was at brunch."
107,Monica,This woman overheard that I was marrying you and-and then sheshe wished me good luck.
108,Chandler,That's sweet.
109,Monica,"No, it's more like a  good luck."
110,Chandler,"So uh, what did this woman look like?"
111,Monica,"She was like 30, dark hair, attractive."
112,Chandler,"Well, is there any chance you were looking into a bright, shiny thing called a mirror?"
113,Monica,"Come on, was it somebody maybe you dated in college?"
114,Chandler,"No, no I only dated two girls in college, both blonde, both not attractive  Hold on one second; let me check this out."
115,Chandler,(He gets up and grabs a photo album.
