,Person,Said
0,Ross,Hey!
1,Ross,What are you guys looking at?
2,Joey,"Oh, it's a poster for that World War I movie that I'm in, check it out."
3,Ross,Yeah?
4,Ross,Wow!
5,Ross,It looks really violent!
6,Joey,Uh-huh!
7,Joey,I know.
8,Joey,I'm coming soon to a theater near you!
9,Joey,I'm in THX!
10,Joey,I'm unsuitable for children!
11,Ross,Now I cannot wait to see this.
12,Joey,"Yeah, yeah, it's already generating Oscar buzz."
13,Phoebe,I started that!
14,Joey,I thought I did!
15,Joey,Oh hey guess what?
16,Joey,The premiere is next week and you're all invited!
17,Monica,Are we gonna take a limo?
18,Joey,Sure!
19,Joey,Why not?
20,Monica,Oh I love taking limos when nobody died!
21,Rachel,"Well obviously I won't be able to come, for those of you who haven't checked their calendars today is my due date."
22,Rachel,"Well y'know, I just want to take a moment and thank you guys for how great you've been during this time."
23,Rachel,I really couldn't have done it without you.
24,Rachel,And I have loved these last nine months!
25,Rachel,"And even though I am so looking forward to the next part, I am really gonna miss being pregnant."
26,Rachel,"That's right, still no baby!"
27,Rachel,Come on people!
28,Rachel,Please make some room!
29,Ross,"Uh sweetie, maybe you'd be more comfortable here?"
30,Rachel,You.
31,Rachel,Like you haven't done enough.
32,Ross,"Look, I-I know how miserable you are, I wish there was something I can do."
33,Ross,I mean I wish I were a seahorse.
34,Ross,"Because with seahorses it's the male, they carry the babies."
35,Ross,"And then also umm, I'd be far away in the sea."
36,Rachel,God.
37,Rachel,I have never been so uncomfortable in my entire life!
38,Phoebe,"Oh I know, I've been there."
39,Phoebe,I remember toward the end
40,Rachel,"Oh Phoebe, that's a great story."
41,Rachel,Can you tell it to me when you're getting me some iced tea?
42,Rachel,"Oh God, get out!"
43,Rachel,Get out!!
44,Rachel,Get out!!
45,Rachel,Get out!
46,Chandler,Let's.
47,Chandler,Opening Credits
48,Chandler,Hey!
49,Chandler,Did you have the baby yet?
50,Rachel,Do you want me to come over there and sit on you?
51,Rachel,Cause I'll do it.
52,Monica,What are you doing here so early?
53,Rachel,They sent me home from work.
54,Rachel,"They were like, ""Start your maternity leave now!"
55,Rachel,"Just rest, get ready for the baby."""
56,Rachel,Well y'know what?
57,Rachel,Screw em!
58,Rachel,"If they don't want me there, I'll just hang out with you guys."
59,Phoebe,Or you can do volunteer work.
60,Joey,Hello?
61,Joey,One guest?
62,Joey,You told me I can have six tickets!
63,Joey,Oh my God.
64,Joey,So that's it?!
65,Joey,I only get to bring one guest?
66,Joey,Did you hear that?
67,Joey,I only get one extra ticket to my premiere.
68,Joey,So some how I have to pick between you three and Ross.
69,Rachel,What-what about me?
70,Joey,You said you didn't want to go.
71,Rachel,I don't.
72,Rachel,But I would still like to be acknowledged.
73,Rachel,What?
74,Rachel,Just because I'm pregnant you think I'm invisible.
75,Joey,Definitely not invisible.
76,Monica,"Well, well Ross didn't care enough to be here, so I think he's out."
77,Monica,You snooze you lose.
78,Chandler,"He's not snoozing, he's teaching a class."
79,Monica,Well then somebody's snoozing.
80,Monica,"Joey, not that this uh should affect you at all, but if you were to pick me, I was planning on wearing a sequined dress, cut down to here."
81,Chandler,I haven't seen this dress.
82,Monica,Star in a movie.
83,Phoebe,"Joey, you pick who ever you want."
84,Phoebe,Okay?
85,Phoebe,You just listen to your heart.
86,Phoebe,What does it tell you?
87,Phoebe,"Phoebe, Phoebe."
88,Joey,Well uhI think I want to take Chandler.
89,Phoebe,Phoebe-Phoebe-Phoebe-PhoebeBurrrrr!
90,Chandler,You really want to take me?
91,Joey,Yeah!
92,Joey,Yeah!
93,Joey,"I mean I'm sorry, I wish I can take everybody, but y'know Chandler always supported my career."
94,Joey,He's paid for acting classes and head shots and stuff and well this will be my way of paying you back.
95,Chandler,So you're never actually going to pay me back?
96,Monica,"Wait a minute, just because he paid for your head shots you're gonna take him?"
97,Monica,"Joey, I don't think you're comprehending just how slutty this dress is!"
98,Joey,"It's not just the stuff he paid for, I mean it's-it's everything."
99,Joey,Y'know?
100,Joey,He read lines with me.
101,Joey,"He-he went with me on auditions when I was really nervous, and then he consoled me after I didn't get parts that I really wanted."
102,Joey,You always believed in me man.
103,Joey,"Even, even when I didn't believe in myself."
104,Chandler,I always knew you were gonna make it.
105,Chandler,I'm so proud of you.
106,Joey,Thanks.
107,Joey,That means a lot to me.
108,Phoebe,"Mon, maybe one of these guys wants to wear your dress."
109,Joey,I'm gonna go shave.
110,Chandler,"Yeah well, I'm gonna go spit."
111,Rachel,"Oh, I have to pee."
