,Person,Said
0,Joey,"Oh, uh, hey Rach."
1,Joey,"I uh, I was just coming over here to uh Oh wait, I don't have to lie to you, you don't live here anymore."
2,Joey,"Uh, I'm eating their food."
3,Joey,What are you doing?
4,Rachel,Ross is on a date with my sister and they shut the drapes two and a-half-hours ago.
5,Joey,"Whoa, I didn't know we could date your sister!"
6,Monica,Joey we know you steal our food.
7,Chandler,I'm good.
8,Monica,"Oh, are the drapes still closed hon?"
9,Rachel,Yeah.
10,Rachel,And y'know who should've shut their drapes?
11,Rachel,Is that perverted old couple two doors over.
12,Chandler,Is that a swing?
13,Rachel,Oh don't even ask!
14,Chandler,Yuck!
15,Joey,I can't believe Ross went out with Rachel's sister!
16,Joey,When Chandler made out with my sister I was mad at him for 10 years.
17,Chandler,That was like 5 years ago.
18,Joey,Yeah you got 5 years left!
19,Chandler,Joey
20,Joey,You wanna make it 6?!
21,Joey,Opening Credits
22,Rachel,"Oh Ross, hi!"
23,Rachel,"Hey, how are ya?"
24,Rachel,There you are!
25,Ross,Hey!
26,Rachel,I'll take a coffee.
27,Rachel,So how was your big date last night?
28,Ross,"Uhh, it was okay."
29,Ross,"Yeah, it was fun."
30,Rachel,Yeah fun?
31,Rachel,Great!
32,Rachel,"So uh, so did you guys hit it off?"
33,Ross,I guess so.
34,Rachel,"So uh, so did anything happen?"
35,Rachel,Because rumor has it you guys shut the drapes!
36,Ross,No.
37,Ross,No.
38,Ross,Nothing happened.
39,Ross,"I shut the drapes to uh, show her slides of my favorite fossils."
40,Rachel,"Oh, slides."
41,Rachel,So really nothing happened.
42,Ross,Something could've happened.
43,Ross,All right?
44,Ross,She-she really dug my slides.
45,Ross,And-and she was definitely giving me the vibe.
46,Rachel,Right.
47,Rachel,"Was it the, ""Please don't show me another picture of a trilobite vibe?"""
48,Ross,"Anyway, if she, if she wasn't in to me, why-why would she ask me out again?"
49,Rachel,She asked-asked you out again?
50,Ross,Yeah-uh-huh.
51,Ross,"Tomorrow night, Valentine's Day, the most romantic day of the year."
52,Ross,Who knows what could happen?
53,Ross,"I might not be shutting my drapes to show her my slides, if you know what I mean."
54,Rachel,Okay-okay-okay-okay-okay-okay-okay!
55,Rachel,I got it!
56,Rachel,I got it!
57,Rachel,I got it!
58,Rachel,I can't!
59,Rachel,I can't!
60,Rachel,I can't!
61,Rachel,I cannot go with you and my sister thing.
