,Person,Said
0,Chandler,"No-no-no-no, we're done."
1,Chandler,Opening Credits
2,Monica,"Aunt Syl, stop yelling!"
3,Monica,"All I'm saying is that if you had told me vegetarian lasagna, I would have made vegetarian lasagna."
4,Monica,"Well, the meat's only every third layer, maybe you could scrape."
5,Joey,"Ross, did you really read all these baby books?"
6,Ross,Yup!
7,Ross,"You could plunk me down in the middle of any woman's uterus, no compass, and I can find my way out of there like that!"
8,Phoebe,"Ooh, this is cool...it says in some parts of the world, people actually eat the placenta."
9,Chandler,"And, we're done with the yogurt."
10,Phoebe,Sorry.
11,Monica,"Aunt Syl, I did this as a favor, I am not a caterer."
12,Monica,What do you want me to do with a dozen lasagnas?
13,Monica,"Nice talk, Aunt Syl."
14,Monica,You kiss Uncle Freddie with that mouth?
15,Joey,"Hey Ross, listen, you know that right now, your baby's only this big?"
16,Joey,This is your baby.
17,Joey,Hi Daddy!
18,Ross,Hello!
19,Joey,How come you don't live with Mommy?
20,Joey,How come Mommy lives with that other lady?
21,Joey,What's a lesbian?
22,Rachel,"Honey, you can say it, Poconos, Poconos, it's like Poc-o-nos"
23,Ross,"Mma, Mma, Mmaah"
24,Monica,"So, did I hear Poconos?"
25,Rachel,"Yes, my sister's giving us her place for the weekend."
26,Phoebe,"Woo-hoo, first weekend away together!"
27,Monica,"Yeah, that's a big step."
28,Rachel,I know...
29,Chandler,"Ah, it's just a weekend, big deal!"
30,Ross,"Wasn't this supposed to be just a fling, huh?"
31,Ross,Shouldn't it be... flung by now?
32,Rachel,"I mean, we are way past the fling thing, I mean, I am feeling things that I've only read about in Danielle Steele books, you know?"
33,Rachel,"I mean, when I'm with him, I'm totally, totally..."
34,Ross,"...nauseous, I'm physically nauseous."
35,Ross,"What am I supposed to do, huh?"
36,Ross,Call immigration?
37,Ross,I could call immigration!
38,Joey,"I love babies, with their little baby shoes, and their little baby toes, and their little baby hands..."
39,Chandler,"Ok, you're going to have to stop that, forever!"
40,Joey,Need a new table.
41,Chandler,You think?
42,Ross,"Hey, hello!"
43,Ross,mmwa!
44,Ross,"I brought all the books, and Monica sends her love, along with this lasagna."
45,Ross,I'm pretty sure that it is...
46,Ross,"Oh, tell me, tell me, is everything, uhh....?"
47,Ross,"Oh, that's great, that is great!"
48,Ross,"Hey, when did you and Susan meet Huey Lewis?"
49,Ross,Of course it's your friend Tanya.
50,Ross,The sex?
51,Ross,"Um, I'm having enough trouble with the image of you and Susan together, when you throw in Tanya , yaw..."
52,Ross,"Oh, you know the sex of the baby?"
