,Person,Said
0,Joey,Hey guys!
1,Monica,"Hey, let me tell them!"
2,Joey,Sure.
3,Monica,Joey is gonna be a celebrity guest on a game show!
4,Phoebe,Great!
5,Ross,Really?
6,Ross,Which one?
7,Monica,Ohh!
8,Monica,"Fish, seaweed, a sunken ship."
9,Ross,"Things you find in the ocean,  You're gonna be on ""Pyramid""!"
10,Monica,"Oh, that was our favourite game show ever!"
11,Ross,"Except for ""Match game""..."
12,Monica,"Or ""Win, Lose or Draw""."
13,Chandler,What did I marry into?
14,Joey,Would you guys want to come down tomorrow and watch me tape the show?
15,Monica,"Oh, I can't."
16,Monica,We're throwing Phoebe a bachelorette party.
17,Phoebe,"Yeah, sorry boys, this ride's closing."
18,Ross,"Oh, and Chandler and I have this stupid college alumni thing."
19,Ross,I can't believe you get to meet Donny Osmond.
20,Joey,Seriously?
21,Ross,Yeah-uh!
22,Monica,Ross and I always wanted to be Donny and Marie.
23,Chandler,You guys just keep getting cooler and cooler!
24,Monica,"Yeah, we used to perform for our family and friends."
25,Rachel,"Oh God, that's right."
26,Rachel,I blocked that out.
27,Monica,"""I'm a little bit country""..."
28,Ross,"""...and I'm a little bit rock 'n' roll""!"
29,Chandler,I'm leaving you.
30,Chandler,OPENING CREDITS
31,Ross,"So weird to see all these people again... Oh my God, look, there's Geoffrey Cleric."
32,Chandler,Who?
33,Ross,He was roommates with John Rosoff.
34,Ross,He went out with Andrea Tamburino.
35,Ross,She dumped him for Michael Skloff.
36,Chandler,Did I go to this school?
37,Ross,"Hey, there's Missy Goldberg."
38,Ross,You gotta remember her.
39,Chandler,"Sure, nice."
40,Ross,Dude.
41,Ross,You're married to my sister.
42,Chandler,"You're right, by saying ""nice"" I'm virtually licking her."
43,Ross,"Hey, I hear she's single again, d'you think I should ask her out?"
44,Chandler,Are you asking permission to break the pact?
45,Ross,Yes please.
46,Ross,Hey.
47,Ross,"Hey, check out the flyers for the band."
48,Ross,I made 'em on a Macintosh in the computer room!
49,Chandler,"Awesome, the name really stands out."
50,Ross,"Thanks to a little something called ""Helvetica Bold 24 point""!"
51,Chandler,"Man, we're gonna rock that Asian student union!"
52,Chandler,Hey!
53,Ross,"Hey, Missy..."
54,Chandler,"You know, our band is playing on Friday."
55,Ross,"Yeah, yeah."
56,Ross,You should come check us out.
57,Ross,"We're called ""Way!"
58,Ross,No Way!
59,Ross,"""."
60,Ross,Way!
61,Chandler,Fresh!
62,Ross,Boss!
63,Chandler,Mint!
64,Ross,She's gone.
65,Chandler,I know it.
66,Chandler,"You know, I'm totally gonna ask her out."
67,Ross,"Dude, I was gonna ask her out."
68,Chandler,"I said it first, bro."
69,Ross,"Well, I thought it first, Holmes."
70,Chandler,"Look, if you did..."
71,Ross,Woha!
72,Ross,Wait... What are we doing?
73,Ross,What we have is too important to mess it up over some girl.
74,Ross,"I mean, we can get laid anytime we want."
75,Chandler,Totally.
76,Chandler,I had sex in High school...
77,Ross,Me too.
78,Ross,I'm good at it.
79,Chandler,"All right, I'd say we make a pact."
80,Chandler,Neither of us will go out with Missy Goldberg.
81,Ross,You got it.
82,Chandler,"All right, so that's Missy Goldberg, Phoebe Cates and Molly Ringwald, who neither of us can go out with."
83,Ross,Those are the pacts!
84,Chandler,"Oh, and Sheena Easton."
85,Chandler,But we probably couldn't get her anyway.
86,Ross,"Oh, oh... maybe not you!"
87,Chandler,"Well, I officially give you permission to break the pact."
88,Ross,Thank you.
89,Ross,"All right, here I go."
