,Person,Said
0,Phoebe,Hi.
1,Phoebe,"Hi, yeah, hi!"
2,Phoebe,"I'm umm, Phoebe Buffay, and I have babies coming out of me."
3,Phoebe,Not yet.
4,Phoebe,"Umm, I heard they really hurt, do they hurt?"
5,Phoebe,Oh my God!
6,Ross,It's all right.
7,Phoebe,"Oh no, none of them are the father."
8,Phoebe,The father is my brother.
9,Rachel,I am so gonna miss watching you freak people out like that!
10,Joey,"Okay, uh Pheebs, quick."
11,Joey,Look!
12,Joey,"This  is for the babies to look at someday, so is-is there anything you want to say?"
13,Joey,Y'know before it all starts?
14,Phoebe,"Oh, okay, umm, hi kids!"
15,Phoebe,"Um, it's me, Aunt Phoebe."
16,Phoebe,I can't wait to see you.
17,Phoebe,Please don't hurt me!
18,Ross,"Hey, what took you guys so long?"
19,Ross,Your cab left when ours did!
20,Monica,"Well, we-we had to go back because I forget my jacket."
21,Chandler,That's right.
22,Rachel,You-you're not wearing a jacket.
23,Monica,Oh man!
24,Monica,I did it again!
25,Phoebe,"Okay, so umm, somebody has to call Frank and Alice."
26,Phoebe,"And then my mom wants to know--Joey, what are you doing?"
27,Joey,I gotta get the before shot!
28,Joey,Opening Credits
29,Rachel,"Hi, Pheebs?"
30,Rachel,"Okay, so just spoke to the nurse and the reason that your doctor is late is because uh, she's not coming."
31,Phoebe,What?
32,Ross,Apparently she fell in the shower and hit her head.
33,Phoebe,"Oh my God, she's so stupid!"
34,Ross,"Look, Pheebs-Pheebs, it's gonna be okay."
35,Phoebe,"That's easy for you to say, I don't see three kids coming out your vagina!"
36,Rachel,"Honey, listen, y'know what?"
37,Rachel,The nurse said the doctor is wonderful.
38,Ross,"Yeah, he's head of the department."
39,Phoebe,All rightOoh!
40,Phoebe,"Oh dead God, save me!"
41,Monica,What?
42,Phoebe,I'm having my first contraction!
43,Chandler,Oh no.
44,Phoebe,"Ooh, it's not bad."
45,Chandler,Okay.
46,Joey,Oh!
47,Joey,"And so the miracle of life begins, and aaiiyyyeeee!"
48,Chandler,Hey!
49,Chandler,You okay?
50,Joey,"Ooh, something hurts!"
51,Phoebe,"Ooh, it's sympathy pains."
52,Phoebe,"Ohh, that's so sweet!"
53,Joey,Are they?
54,Joey,I didn't know I cared that much.
55,Ross,Hello.
56,Ross,Dr.
57,Chandler,"Did he just say, he loves Fonzie?"
58,Monica,That's what it sounded like.
59,Chandler,All right
60,Phoebe,No-no-no!
61,Phoebe,We haven't started yet.
62,Phoebe,Where's Alice?
63,Chandler,"Yeah, that's when if you get the babies out by the end of the month, they give you 2% financing."
64,Rachel,Monica?
65,Rachel,You gonna be very proud of me.
66,Rachel,I just got us dates with two unbelievably cute nurses.
67,Joey,Oh my!
68,Rachel,They're male nurses.
69,Joey,Not in my head.
70,Rachel,"Anyway, they want to take us out Saturday night!"
71,Rachel,What do you say?
72,Monica,Umm.
73,Monica,Umm.
74,Monica,Umm.
75,Monica,I don't think so.
76,Rachel,What?
77,Rachel,What are you talking about?!
78,Rachel,You-you're the one who's been telling me to get over Ross and move on.
79,Rachel,"I'm moving on, and you're moving on with me."
80,Rachel,"Come on, give me one good reason why you don't wanna go."
81,Monica,"Umm, why don't you give me something that would be a good reason and-and then I'll tell you if it's true."
82,Rachel,What?
83,Monica,Harder than it sounds.
84,Monica,Isn't it?
85,Rachel,"Okay, you're coming with me, and I also told them that if we're still here when they get off that we'll go down to the cafeteria and have some Jell-O with them."
86,Joey,Yep!
87,Joey,There's always room for Jell-O
88,Rachel,"Joey, how do you make that dirty?"
89,Joey,"Oh, it's easy."
90,Joey,"Yeah, I-I can do it with anything."
91,Joey,"Watch uh,  Grandma's chicken salad"
92,Joey,Ross!
93,Joey,Get a shot of this.
94,Joey,Hey babies!
95,Joey,These are the headlines on the day you were born!
96,Joey,"Okay, now girl baby turn away and boy babies  Check it out, huh?!"
97,Joey,This is what naked women looked like the month you were born.
98,Joey,"All right, now let's dive right into the good stuff."
99,Phoebe,"Oh, okay, I'm having another one!"
100,Phoebe,"This one doesn't hurt eitherOoh, yes it does!"
101,Phoebe,Ow!
102,Phoebe,Ow!
103,Phoebe,Ow!
104,Phoebe,Ow!
105,Phoebe,Ooh!
106,Phoebe,"Oh, I was kinda hoping that was it."
107,Ross,"Hey, where are Monica and Rachel anyway?"
108,Joey,"Oh, a couple of nurses asked them out."
109,Joey,Maybe they're with them.
110,Chandler,Really?
111,Chandler,Male nurses?
112,Joey,"Yeah, I was bummed too."
113,Chandler,So they're going on dates?
114,Chandler,When?
115,Joey,I think Saturday.
116,Phoebe,"Umm, sympathy pains."
117,Phoebe,"I thought it was really sweet at first, but now I think he's just trying to steal my thunder."
118,Phoebe,Dr.
119,Phoebe,Hey.
120,Phoebe,Dr.
121,Chandler,"This-this Fonzie person you keep referring too, is that uh, is that another doctor?"
122,Chandler,Dr.
123,Chandler,All right.
124,Phoebe,It's very weird!
125,Phoebe,"I don't want some guy down there telling me, I'm y'know, dilatedamundo!"
126,Ross,"To be fair, he doesn't seem to be impersonating Fonzie"
127,Phoebe,What are you doing?!!
128,Phoebe,Why are you defending him?!
129,Phoebe,Just get me another doctor!
130,Phoebe,One who is not crazy and who is not Fonzie!
131,Ross,"Again, it's not that he"
132,Chandler,Oh-hey-hey-hey!
133,Chandler,There you are!
134,Monica,"Umm, listen there's something I think you should know."
135,Chandler,"Oh, is this about you-you dating the nurse?"
136,Chandler,"Yeah, Joey already told me, and I am so-so fine."
137,Chandler,"I mean, you and I we're just, y'know, we're nothing, we're goofin' around."
138,Monica,"Umm, actually I was about to tell you that I was, I was going to get out of it, but hey, if we're just goofing around then uh, maybe I will go out with him."
139,Chandler,Fine!
140,Chandler,Maybe I will too!
141,Joey,"Hey, you guys!"
142,Joey,Look what I found in the giiiiiiift shop.
143,Joey,Get up!
144,Joey,Get up!
145,Joey,Get up!
146,Ross,"Okay, Phoebe, this Dr. Oberman."
147,Ross,He has no strong feelings about Fonzie or any of the Happy Days gang.
148,Phoebe,Hi!
149,Phoebe,And you're going into what grade?
150,Phoebe,Dr.
151,Phoebe,"Uh-huh, me too."
152,Phoebe,"Ross, maybe I should've specified that I'd be needing a grown up doctor."
153,Phoebe,Dr.
154,Phoebe,Shh!
155,Phoebe,"Doogie, shh!"
156,Phoebe,Doesn't anybody understand that I'm gonna be having babies soon?
157,Phoebe,Huh?
158,Phoebe,Go!
159,Phoebe,"Go little boy, go!"
160,Joey,"Umm, well, what else could it be?"
161,Joey,Joey's
162,Joey,Or?
163,Joey,Joey's
164,Phoebe,They are.
165,Phoebe,Why?
166,Phoebe,Dr.
167,Phoebe,Happy birthday!
168,Phoebe,Dr.
169,Rachel,"Honey, y'know I just gotta tell you, I think this is such a terrific thing you're having these babies for Frank and Alice."
170,Phoebe,"I know, it is."
171,Rachel,Yeah!
172,Phoebe,Can I tell you a little secret?
173,Rachel,Yeah!
174,Phoebe,I want to keep one.
175,Rachel,"Ohh, I'm gonna be on the news!"
176,Rachel,Commercial Break
177,Rachel,"Okay, Phoebe, honey, you gotta be kidding."
178,Rachel,"I mean, you know you cannot keep one of these babies!"
179,Phoebe,Why not?!
180,Phoebe,"Maybe I can, you don't know!"
181,Rachel,Yes!
182,Rachel,Yes!
183,Rachel,"Yes, I do!"
184,Rachel,I do know!
185,Rachel,Frank and Alice are gonna want to keep all of their children!
186,Phoebe,Maybe not!
187,Phoebe,Y'know?
188,Phoebe,"Seriously, three babies are a handful maybe they're y'know, looking for a chance to unload one of them."
189,Phoebe,"Listen, I-I hate to miss an opportunity just because I didn't ask!"
190,Phoebe,Y'know?
191,Rachel,"Phoebe, no!"
192,Rachel,"This is, this is insane."
193,Phoebe,"Oh, just ask him!"
194,Rachel,Me?
195,Phoebe,I can't ask him!
196,Phoebe,Do you have any idea how inappropriate that would be?!
197,Phoebe,All I'm saying is just talk to Frank.
198,Phoebe,Okay?
199,Phoebe,"Just, y'know, feel him out!"
200,Rachel,No!
201,Rachel,Forget it!
202,Rachel,I am not gonna ask Frank to give you one of his kids!
203,Phoebe,You're right.
204,Phoebe,Tell him it's for you.
205,Monica,Feeling a little better sweetie?
206,Joey,"Well, maybe a little."
207,Joey,I wish you hadn't seen me throw up.
208,Monica,Me too.
209,Ross,Hey!
210,Ross,I just heard.
211,Ross,What's up?
212,Ross,Joey's
213,Joey,Whoa-whoa!
214,Joey,"No-no-no-no-no, nothing is going up!"
215,Joey,Okay?
216,Joey,"Up, up is not an optionwhat's a urethra?"
217,Joey,Are you crazy?
218,Phoebe,So did you ask him?
219,Rachel,"No, I haven't had a chance to be alone with him yet."
220,Phoebe,"Well, I'm kinda on a clock here."
221,Phoebe,Dr.
222,Rachel,Y'know who I always liked?
223,Rachel,Mork.
224,Phoebe,Undo it.
225,Phoebe,Undo it.
226,Phoebe,Undo it.
227,Phoebe,Dr.
228,Rachel,"Yeah, but umm Yes, but, Fonzie was already cool, so he wasn't hurt, right?"
229,Rachel,Dr.
230,Monica,Hey!
231,Phoebe,Hi!
232,Monica,How are you doing?
233,Phoebe,"Okay, doctor says any minute now."
234,Phoebe,"Sorry Frank, I'm kinda in the middle of the last favor you asked me to do."
235,Phoebe,Male
236,Rachel,Hi!
237,Rachel,Male
238,Rachel,"Monica, this is Dan , one of the guys that we're gonna be going out with on Saturday."
239,Rachel,"Uh Dan, Monica."
240,Monica,Hello Dan!
241,Monica,I'm really looking forward to Saturday night!
242,Monica,"Really, really!"
243,Chandler,"So Dan, nurse not a doctor huh?"
244,Chandler,Kinda girlie isn't it?
245,Monica,Chandler!
246,Chandler,Oh.
247,Chandler,Sure.
248,Chandler,"And listen, thanks for doing that for us, by the way."
249,Monica,"So, why wait 'til Saturday, are you free tomorrow?"
250,Monica,"Oh, great!"
251,Chandler,"Hey, how 'bout it?"
252,Chandler,"You, me, Saturday night?"
253,Chandler,Delivery Room
254,Chandler,All right.
255,Chandler,Very good.
256,Phoebe,"Oo, this is a big one."
257,Phoebe,Eww!
258,Phoebe,Arghhhh!
259,Joey,"Ohh, get these things out of me!"
260,Ross,Breathe!
261,Ross,Breathe!
262,Ross,Breathe throw the pain.
263,Joey,"I want the drugs Ross, I want the drugs!"
264,Ross,I do too!
265,Ross,I do too!
266,Joey,Argh!
267,Ross,Argh!
268,Joey,Argh!
269,Ross,Argh!
270,Rachel,Hi!
271,Rachel,"Oh, honey, don't worry."
272,Rachel,She's gonna make it on time.
273,Rachel,Yeah.
274,Rachel,"So Frank, three babies."
275,Rachel,"Whew, that just seems like a lot, huh?"
276,Rachel,"Yeah, fair enough."
277,Monica,Bye Dan!
278,Chandler,"Bye, momi-moo."
279,Chandler,Dr.
280,Phoebe,What is that?
281,Phoebe,Oh my God!
282,Phoebe,Dr.
283,Chandler,Yes!
284,Rachel,"Oh, how does he look?"
285,Rachel,How does he look?
286,Phoebe,I already had a baby.
287,Phoebe,Leave me alone.
288,Chandler,"Oh God, kindergarten flashback."
289,Chandler,"Okay, keep saying it!"
290,Joey,Oh my God.
291,Ross,"You did it, man."
292,Ross,Joey's
293,Joey,They're so small!
294,Monica,Great!
295,Chandler,"So, are you really gonna go out with that nurse man?"
296,Monica,"Well uh, you and I are just goofing around, I thought, why not goof around with him."
