,Person,Said
0,Phoebe,Do you think they have yesterday's daily news?
1,Monica,Why?
2,Phoebe,"Just wanna check my horoscope, see if it was right."
3,Monica,Oh my God.
4,Monica,Phoebe.
5,Monica,"Don't look now, but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression."
6,Phoebe,Where?
7,Phoebe,"Ooh, come to Momma."
8,Monica,He's coming.
9,Monica,"Be cool, be cool, be cool."
10,Phoebe,Thanks.
11,Phoebe,We should do something.
12,Phoebe,Whistle.
13,Monica,We are not going to whistle.
14,Phoebe,"Come on, do it."
15,Monica,No!
16,Phoebe,Do it!
17,Monica,No!
18,Phoebe,Do it do it do it!
19,Monica,Woo-woo!
20,Phoebe,I can't believe you did that!
21,Phoebe,Opening Credits
22,Monica,Why did I 'woo-hoo'?
23,Monica,"I mean, what was I hoping would happen?"
24,Monica,"That-that he'd turn round and say 'I love that sound, I must have you now'?"
25,Phoebe,I just wish there was something we could do.
26,Phoebe,Hello.
27,Phoebe,"Hello, Coma Guy."
28,Phoebe,"GET UP, YOU GIRL SCOUT!"
29,Phoebe,UP!
30,Phoebe,UP!
31,Phoebe,UP!
32,Monica,"Phoebe, what are you doing?"
33,Phoebe,Maybe nobody's tried this.
34,Monica,I wish we at least knew his name... Look at that face.
35,Monica,"I mean, even sleeping, he looks smart."
36,Monica,I bet he's a lawyer.
37,Phoebe,"Yeah, but did you see the dents in his knuckles?"
38,Phoebe,That means he's artistic.
39,Monica,"Okay, he's a lawyer, who teaches sculpting on the side."
40,Monica,And- he can dance!
41,Phoebe,Oh!
42,Phoebe,"And, he's the kinda guy who, when you're talking, he's listening, y'know, and not saying 'Yeah, I understand' but really wondering what you look like naked."
43,Monica,I wish all guys could be like him.
44,Phoebe,I know.
45,Chandler,Are there no conscious men in the city for you two?
46,Monica,He doesn't have anyone.
47,Phoebe,"Yeah, we-we feel kinda responsible."
48,Joey,I can't believe you said woowoo.
49,Joey,I don't even say woowoo.
50,Rachel,"Oh, she's coming up!"
51,Rachel,She's coming up!
52,Rachel,Jay
53,Chandler,"Y'know, we don't have to watch this."
54,Chandler,"Weekend At Bernie's is on Showtime, HBO, and Cinemax."
55,Rachel,"No way, forget it."
56,Joey,"C'mon, she's your mom!"
57,Chandler,Exactly.
58,Chandler,Weekend At Bernie's!
59,Chandler,"Dead guy getting hit in the groin twenty, thirty times!"
60,Chandler,No?
61,Rachel,"Chandler, I gotta tell you, I love your mom's books!"
62,Rachel,I love her books!
63,Rachel,I cannot get on a plane without one!
64,Rachel,"I mean, this is so cool!"
65,Chandler,"Yeah, well, you wouldn't think it was cool if you're eleven years old and all your friends are passing around page 79 of 'Mistress Bitch.'"
66,Ross,"C'mon, Chandler, I love your mom."
67,Ross,I think she's a blast.
68,Chandler,You can say that because she's not your mom.
69,Ross,"Oh, please..."
70,Rachel,"Oh, hi sweetie."
71,Ross,When did Rigatoni get back from Rome?
72,Monica,Last night.
73,Ross,"Ah, so then his plane didn't explode in a big ball of fire?..."
74,Ross,"Just a dream I had- but, phew."
75,Phoebe,Hey hey hey!
76,Phoebe,She's on!
77,Phoebe,Your mom was arrested?
78,Chandler,"Shhh, busy beaming with pride."
79,Chandler,Mrs.
80,Chandler,Now why would she say that's embarrassing?
81,Chandler,THAT'S TOO MUCH INFORMATION!!
82,Chandler,Jay
83,Chandler,This is the way that I find out.
84,Chandler,Most moms use the phone.
85,Chandler,Jay
86,Chandler,...And then he burst into flames.
87,Monica,Let's see.
88,Monica,"Congress is debating a new deficit reduction bill... the mayor wants to raise subway fares again... the high today was forty-five... and- oh, teams played sports."
89,Phoebe,What about Glen?
90,Phoebe,He could be a Glen.
91,Monica,Nah... not-not special enough.
92,Phoebe,Ooh!
93,Phoebe,How about Agamemnon?
94,Monica,Waaay too special.
95,Chandler,Please God don't let it be Kung Pow Chicken.
96,Chandler,Mrs.
97,Chandler,"Well, I think you need to come out of your shell just a little."
98,Ross,What is this dive?
99,Ross,Only you could've picked this place.
100,Ross,Mrs.
101,Chandler,I know I am.
102,Chandler,Mrs.
103,Monica,Yeah.
104,Phoebe,I'm in.
105,Phoebe,Mrs.
106,Ross,"Uh, I'm not really a shot drinking kinda guy."
107,Rachel,Hi!
108,Rachel,"Sorry- sorry we're late, we, uh, kinda just, y'know, lost track of time."
109,Ross,...But a man can change.
110,Ross,Anyone want me to appraise anything?
111,Rachel,"Mrs. Bing, I have to tell you, I've read everything you've ever written."
112,Rachel,"No, I mean it!"
113,Rachel,"I mean, when I read Euphoria at Midnight, all I wanted to do was become a writer."
114,Rachel,Mrs.
115,Chandler,"Myyy mother, ladies and gentlemen."
116,Chandler,Mrs.
117,Ross,"Yeah, I'm fine, I'm fine."
118,Ross,Mrs.
119,Ross,Nothing.
120,Ross,Nothing nothing nothing.
121,Ross,Mrs.
122,Ross,No.
123,Ross,It's the one he's licking.
124,Ross,Mrs.
125,Ross,You're good.
126,Ross,Mrs.
127,Ross,The girl on the cover with her nipples showing?
128,Ross,Mrs.
129,Ross,When?
130,Ross,Mrs.
131,Ross,The guy on the cover with his nipples showing?
132,Ross,Mrs.
133,Ross,Please.
134,Ross,Mrs.
135,Ross,Right.
136,Ross,Mrs.
137,Ross,Uh-oh...
138,Joey,Uhhhh....
139,Joey,I'll just pee in the street.
140,Joey,Commercial Break
141,Ross,"Hey, is Chandler here?"
142,Joey,Yeah.
143,Ross,"Okay, uh, about last night, um, Chandler.. you didn't tell..."
144,Ross,"Okay, 'cause I'm thinking- we don't need to tell Chandler, I mean, it was just a kiss, right?"
145,Ross,One kiss?
146,Ross,No big deal?
147,Ross,Right?
148,Joey,Right.
149,Joey,No big deal.
150,Ross,Okay.
151,Joey,In Bizarro World!!
152,Joey,You broke the code!
153,Ross,What code?
154,Joey,You don't kiss your friend's mom!
155,Joey,"Sisters are okay, maybe a hot-lookin' aunt... but not a mom, never a mom!"
156,Chandler,What are you guys doing out here?
157,Ross,"Uh.. uh.. Well, Joey and I had discussed getting in an early morning racquetball game."
158,Ross,"But, um, apparently, somebody overslept."
159,Joey,"Yeah, well, you don't have your racket."
160,Ross,"No, no I don't, because it's being restrung, somebody was supposed to bring me one."
161,Joey,"Yeah, well you didn't call and leave your grip size."
162,Chandler,"Okay, you guys spend waaaay too much time together."
163,Ross,"Okay, I'm scum, I'm scum."
164,Joey,"Ross, how could you let this happen?"
165,Ross,"I don't know, God, I... well, it's not like she's a regular mom, y'know?"
166,Ross,"She's, she's sexy, she's..."
167,Joey,You don't think my mom's sexy?
168,Ross,Well... not in the same way...
169,Joey,"I'll have you know that Gloria Tribbiani was a handsome woman in her day, alright?"
170,Joey,You think it's easy giving birth to seven children?
171,Ross,"Okay, I think we're getting into a weird area here..."
172,Rachel,Hey.
173,Ross,Hey.
174,Rachel,What're you guys doing out here?
175,Ross,"Well, not playing raquetball!"
176,Joey,He forgot to leave his grip size!
177,Ross,He didn't get the goggles!
178,Rachel,"Well,sounds like you two have issues."
179,Rachel,"Goodbye, baby."
180,Ross,Do they wait for me to do this?
181,Joey,So are you gonna tell him?
182,Ross,Why would I tell him?
183,Joey,"How about 'cause if you don't, his mother might."
184,Ross,Oh...
185,Monica,What are you guys doing here?
186,Joey,Uhhhh.... he's not even wearing a jockstrap!
187,Monica,...What did I ask?
188,Monica,Hi.
189,Phoebe,Hi.
190,Monica,What are you doing here?
