,Person,Said
0,Rachel,That is it!
1,Rachel,"You just barge in here, you don't knock"
2,Chandler,I'm sorry!
3,Rachel,You have no respect for anybody's privacy!
4,Chandler,"Rachel, wait, wait."
5,Rachel,"No, you wait!"
6,Rachel,This is ridiculous!
7,Chandler,Can I just say one thing?
8,Rachel,What?
9,Rachel,What?
10,Chandler,That's a relatively open weave and I can still see your... nipular areas.
11,Rachel,Oh!!
12,Rachel,Opening Credits
13,Phoebe,"Oh, honey, honey, tell them the story about your patient who thinks things are, like, other things."
14,Phoebe,Y'know?
15,Phoebe,"Like, the phone rings and she takes a shower."
16,Phoebe,Oops!
17,Phoebe,Thanks.
18,Phoebe,"Okay, now go away so we can talk about you."
19,Phoebe,Isn't he great?
20,Rachel,He's so cute!
21,Rachel,And he seems to like you so much.
22,Phoebe,"I know, I know."
23,Phoebe,So sweet... and so complicated.
24,Phoebe,"And for a shrink, he's not too shrinky, y'know?"
25,Monica,"So, you think you'll do it on his couch?"
26,Phoebe,"Oh, I don't know, I don't know."
27,Phoebe,"I think that's a little weird, y'know?"
28,Phoebe,Vinyl.
29,Rachel,Okaaay.
30,Rachel,Any of you guys want anything else?
31,Chandler,"Oh, yes, could I have one of those."
32,Rachel,"No, I'm sorry, we're all out of those."
33,Rachel,Anybody else?
34,Chandler,Okay.
35,Chandler,"No, she's still upset because I saw her boobies."
36,Ross,You what?
37,Ross,Wh what were you doing seeing her boobies?
38,Chandler,It was an accident.
39,Chandler,Not like I was across the street with a telescope and a box of donuts.
40,Rachel,"Okay, okay, could we change the subject, please?"
41,Phoebe,"Yeah, 'cause hello, these are not her boobies, these are her breasts."
42,Rachel,"Okay, Pheebs, I was hoping for more of a change."
43,Chandler,"Y'know, I don't know why you're so embarrassed, they were very nice boobies."
44,Rachel,Nice?
45,Rachel,They were nice.
46,Rachel,"I mean, that's it?"
47,Rachel,"I mean, mittens are nice."
48,Chandler,"Okaaay,  rock, hard place, me."
49,Chandler,"Whoah whoah, back up there, Sparky."
50,Chandler,What'd you mean by that?
51,Chandler,Huh.
52,Chandler,"Uhhuh, how did you know that?"
53,Joey,Hey you guys.
54,Joey,"Hey, you all know my dad, right?"
55,Monica,"Hey, how long are you in the city?"
56,Monica,Mr.
57,Phoebe,"Oh, this is my friend Roger."
58,Joey,"Dad, dad."
59,Joey,Mr.
60,Joey,Hey Ma.
61,Joey,"Listen, I made the appointment with Dr. Bazida, and..."
62,Joey,Excuse me?
63,Joey,Did you know this isn't Ma?
64,Joey,Mr.
65,Joey,Sure.
66,Joey,So how long you been...  Mr.
67,Joey,Since then?!
68,Joey,Mr.
69,Joey,...I d'know.
70,Joey,Mr.
71,Joey,You're one to talk.
72,Joey,Mr.
73,Joey,Oh man.
