,Person,Said
0,Rachel,Hey!
1,Rachel,"Out of all of us, who do you think is gonna get married next?"
2,Joey,Probably Monica and Chandler.
3,Rachel,"Oh my God, Melissa Warburton."
4,Rachel,I don't think I have the energy for this.
5,Rachel,Melissa!
6,Rachel,WhWhy don't I tell you over here?
7,Rachel,"Oh no-no, no!"
8,Rachel,It's good!
9,Rachel,It's all good!
10,Rachel,I-I actually work at Ralph Lauren!
11,Rachel,I will not!
12,Rachel,I'm the divisional head of men's sportswear!
13,Rachel,Oh please
14,Rachel,No.
15,Rachel,"Oh tomorrow, oh I don't know."
16,Rachel,Um
17,Rachel,Shut up.
18,Rachel,"Oh, wow thanks!"
19,Rachel,Oh you're in real estate!
20,Rachel,Wow!
21,Rachel,What do you do now?
22,Rachel,Okay!
23,Joey,Hey guys!
24,Joey,Look who's back!
25,Joey,It's Ray-ray!
26,Rachel,Shut up that was my friend Melissa from college.
27,Ross,"She seems really, really fun!"
28,Rachel,She's actually very sweet and we used to be very close.
29,Monica,"Wait a minute, she isn't She's not the one who you"
30,Joey,Who you what?
31,Joey,Who you what?
32,Rachel,Yes.
33,Monica,Wow!
34,Joey,Wow?
35,Joey,Wow what?!
36,Joey,Wow what?!
37,Joey,Who youwhat?!
38,Rachel,It's not a big deal!
39,Monica,They were lovers.
40,Ross,What?
41,Joey,What?
42,Rachel,No we weren't!
43,Rachel,It was nothing!
44,Rachel,"It was one night, senior year we went to a party, had a lot of sangria and y'know, ended upkissing for a bit."
45,Ross,So that's two of my wives.
46,Ross,Opening Credits
47,Monica,Okay so this is where the band is.
48,Monica,And this is where the bar is.
49,Monica,And all these pins have people's names on them.
50,Monica,"And Rach, here you are."
51,Rachel,Oh wow.
52,Rachel,"Why don't we just take me  and put me with a Manhattan in my hand, talking to the cute bartender."
53,Rachel,These pins aren't for playing are they?
54,Monica,"Okay, the red ones are my guests and the blue ones are yours."
55,Chandler,This is so sad.
56,Chandler,"I mean, I only have like ten pins."
57,Monica,"Chandler, relax it's not a contest."
58,Monica,Certainly not a close one.
59,Joey,Hello!
60,Rachel,Hey!
61,Joey,Hey Rach.
62,Rachel,Stop picturing it!
63,Monica,"Okay, I think that's it."
64,Monica,The seating chart is done.
65,Monica,This is our wedding.
66,Monica,They all look like they're having fun don't they?
67,Joey,"Hey, so where are my parents gonna be?"
68,Monica,Oh!
69,Monica,"Let's see, wellif this is the wedding hall then umm  you're parents will be at home in Queens."
70,Joey,What they're not invited?!
71,Joey,"Oh no, that's terrible!"
72,Joey,They're gonna be crushed!
73,Monica,Why would they think they're invited?
74,Joey,You got me.
75,Joey,I don't
76,Monica,Joey!
77,Joey,"Well, I'm sorry."
78,Joey,I thought parents were coming!
79,Joey,Y'know?
80,Joey,Your parents are comin'!
81,Joey,Chandler's parents are comin'!
82,Joey,Ross's parents are comin'!
83,Monica,Ross's parents are my parents!
84,Joey,Well-wellsee?
85,Joey,Parents are comin'!
86,Chandler,Y'know I think we should invite them.
87,Monica,"Oh please, you just want more blue pins."
88,Chandler,Well this is just sad!
89,Monica,"All right, all right."
90,Monica,Maybe I can fit them in if I just do some rearranging.
91,Monica,"But uh, Rachel may actually have to sit at the bar!"
92,Rachel,That is not a problem.
93,Joey,Maybe you'll order a little sangria?
94,Rachel,"Oh, get out of here!"
95,Rachel,"So now, these are all the tuxedos that we make and if there's anything that you like, we can make you a deal."
96,Rachel,Anything at all.
97,Rachel,But these are the three that Monica pre-approved.
98,Chandler,"Well, thanks a lot for hookin' me up Rach."
99,Chandler,I want you to know that I want you to attend our wedding as my guest.
100,Rachel,I'm Monica's maid of honor.
101,Rachel,Okay?
102,Rachel,Don't try to blue pin me!
103,Chandler,"Well, what's the deal with these?"
104,Chandler,These-these look nice.
105,Rachel,Oh they are nice.
106,Rachel,We-we custom-make tuxedos for celebrities and then when they're done with them they just send em back.
107,Chandler,You mean like for award shows?
108,Rachel,Some of them.
109,Chandler,"You mean these tuxes have been down the red carpet with people yelling, ""You are you wearing?!"
110,Chandler,"You look fabulous!"""
111,Rachel,"Honey, might I suggest watching a little more ESPN and a little less E!"
112,Chandler,"Okay, who wore those?"
113,Rachel,"Umm, well let's see uh, this one is Tom Brokaw."
114,Chandler,Not bad.
115,Rachel,This one is uh Paul O'Neil.
116,Chandler,Who's that?
117,Rachel,He plays for the Yankees.
118,Rachel,"Seriously, ESPN!"
119,Rachel,"Just once and a while, have it on in the background."
120,Rachel,"Ooh, this one was Pierce Brosnan!"
121,Chandler,Pierce Brosnan?
122,Rachel,Uh-huh.
123,Chandler,Are you serious?
124,Rachel,Yeah.
125,Chandler,007?!
126,Chandler,This is James Bond's tux?
127,Rachel,Yeah.
128,Chandler,"Oh, I have to get married in James Bond's tux!"
129,Rachel,It's a pretty cool tux.
130,Chandler,"Oh, it's not just that, I would be England's most powerful weapon."
131,Chandler,Jet setting heartbreaker on her majesty's secret service.
132,Chandler,A man who fears no one; with a license to kill.
133,Chandler,Would Monica let me wear this?
134,Joey,We should really learn how to play the real way.
135,Phoebe,I like our way.
136,Phoebe,Oh!
137,Phoebe,Chess!
138,Joey,Nice move.
139,Phoebe,Yeah.
140,Rachel,Hey!
141,Joey,Hey!
142,Phoebe,Hey!
143,Rachel,"So Joey I just hooked Ross and Chandler up with some tuxedos for the wedding, do you need one?"
144,Joey,"No, I'm performing the ceremony."
145,Joey,I'm not wearing a tux.
146,Rachel,"Well, what are you going to wear?"
147,Joey,Multi-colored robes!
148,Joey,"Ooh, and maybe a hat."
149,Rachel,Huh.
150,Rachel,Does Monica know about this?
151,Joey,I don't think so.
152,Rachel,Can I please be there when you tell her?
153,Phoebe,"Hey oh, Rach wait!"
154,Phoebe,Do you want to go to a movie tonight?
155,Rachel,"Oh, y'know what?"
156,Rachel,I can't.
157,Rachel,I have to have dinner with that Melissa girl.
