,Person,Said
0,Joey,Huh?
1,Joey,So whaddya think?
2,Joey,Casa de Joey.
3,Joey,Huh?
4,Joey,I decorated it myself.
5,Ross,Get out.
6,Monica,"Wow Joey, this is, uhh..."
7,Joey,Art.
8,Monica,Art it is.
9,Ross,"Look, check this out."
10,Ross,"Is it a coffee table, is it a panther?"
11,Ross,There's no need to decide.
12,Rachel,"Hey, nice pillow."
13,Rachel,"So now tell me, is this genuine Muppet skin?"
14,Phoebe,"Hey, excellent, excellent water-table thing."
15,Joey,"Thanks, yeah."
16,Joey,"I love this but ya know what, it makes me wanna pee."
17,Phoebe,"Yeah, well me too, yeah."
18,Phoebe,I think that's the challenge.
19,Joey,"Hey, how come, uhh, Chandler didn't come?"
20,Ross,"Well uh, it's cause he had a thing with, wi-, with the thing."
21,Joey,"Right, I go-, I got it."
22,Phoebe,So why don't ya show us the rest of your casa?
23,Joey,Yeah.
24,Joey,"Uh, oh, OH, the best part, c'mon."
25,Joey,Heh?
26,Rachel,"Hey, nice toilet."
27,Joey,"No no no, behind it."
28,Ross,"Wha-, you have a phone in here?"
29,Joey,"That's right, I have a phone in here."
30,Monica,"Joey, promise me something."
31,Joey,Yeah.
32,Monica,Never call me from that phone.
33,Monica,OPENING TITLES
34,Rachel,"OK, here we go."
35,Rachel,"Honey, I'm sorry, they were all out of apple pie, someone just got the last piece."
36,Phoebe,"Oh my God, oh my God, oh my God, oh my God."
37,Phoebe,You are not gonna believe this.
38,Phoebe,I have just been discovered.
39,Chandler,"Now wait a minute, I claimed you in the name of France four years ago."
40,Phoebe,"Anyway, OK, now promise you won't like, freak out and say how great this is until I'm done, OK."
41,Phoebe,OK.
42,Phoebe,"I just met this producer of this like, teeny record company, who said that I have a very fresh, offbeat sound and she wants to do a demo of Smelly Cat."
43,Phoebe,I told you not to do that yet.
44,Phoebe,"And, she wants to do a video."
45,Phoebe,"I'm not done yet, OK. God."
46,Phoebe,"OK, if that goes well, they may even want to make an album."
47,Phoebe,I'm done now.
48,Rachel,Oh God.
49,Rachel,"Ross, OK, if you care about me at all, you will get the pie out of the man's hood."
50,Ross,Get the what?
51,Rachel,"Pie in the hood, pie in the hood."
52,Rachel,Go.
53,Ross,"I'm sorry, my pie was, was in your hood."
54,Ross,Now I just have to get the coffee out of that guy's pants and I'll be back in the hospital by 7.
55,Monica,"Damnit Ross, get your butt out of the bathroom."
56,Ross,"Calm down, I'm blow drying."
57,Monica,"Blow drying what, you have no hair."
58,Rachel,What's goin' on?
59,Monica,Your boyfriend has been in there for over an hour.
60,Monica,"I can't believe it, it's like I'm living with him again."
61,Monica,"He's here when I go to sleep, he's here when I wake up, he's here when I want to use the shower, ughh."
62,Monica,It's like I'm sixteen all over again .
63,Rachel,"Well, you're not sixteen, you're both adults now."
64,Monica,GET OUT YOU DUFUS!
65,Rachel,"Or ya know, he's rubber and you're glue."
66,Ross,All yours.
67,Monica,I hope you cleaned your hair out of the drain.
68,Ross,I hope you cleaned your hair out of the drain.
69,Monica,Shut up.
70,Ross,Shut up.
71,Monica,Cut it out.
72,Ross,Mi-mi-mii.
73,Rachel,I've never wanted you more.
74,Chandler,"So, whaddya say boys, should I call him?"
75,Chandler,"Well, ya know what they say."
76,Chandler,Ask your slippers a question... you're going crazy.
77,Joey,Hello.
78,Chandler,Hey.
79,Joey,Hey!
