,Person,Said
0,Joey,All right!
1,Joey,Here we go!
2,Joey,1999!
3,Joey,The year of Joey!
4,Chandler,We're very happy for you.
5,Joey,What's the matter?
6,Chandler,"We wanted to kiss at midnight, but nobody else is going to so y'know"
7,Joey,"All right, I'll take care of it."
8,Monica,"Oh no, wait!"
9,Monica,Joey!
10,Ross,73!
11,Ross,72!
12,Ross,71!
13,Joey,Ross!
14,Joey,Ross!
15,Joey,"Ross, listen!"
16,Joey,"Who are you kissing at midnight, huh?"
17,Joey,Rachel or Phoebe?
18,Ross,What?
19,Joey,"Well you gotta kiss someone, you can't kiss your sister."
20,Ross,"Well, who's gonna kiss my sister."
21,Joey,Chandler.
22,Ross,"Awww, man!"
23,Ross,Really?
24,Joey,"Dude-dude, who would you rather have kiss your sister, me or Chandler?"
25,Ross,That's a good point.
26,Joey,Yeah.
27,Ross,"Oh well, since I have that whole history with Rachel, I guess Phoebe."
28,Joey,"Okay, great!"
29,Ross,All right.
30,Joey,Pheebs!
31,Joey,Pheebs!
32,Joey,Ross wants to kiss you at midnight!
33,Phoebe,"It's so obvious, why doesn't he just ask?"
34,Joey,Rach!
35,Joey,Rach!
36,Joey,"Listen, I'm gonna kiss you at midnight."
37,Rachel,What?
38,Ross,"Well, everyone's gotta kiss someone."
39,Ross,You can't kiss Ross you got the history.
40,Rachel,So?
41,Joey,So?
42,Joey,"Who would you rather have kiss you, me or Chandler?"
43,Rachel,"Oh, good point."
44,Joey,Yeah!
45,Chandler,Happy New Year!
46,Monica,Happy New Year.
47,Ross,"Happy New Year, Pheebs!"
48,Phoebe,You too!
49,Rachel,"Happy New Year, Joey!"
50,Joey,So did that do anything for ya?
51,Joey,Opening Credits
52,Ross,Y'know what?
53,Ross,I'm gonna go out on a limb and say no divorces in '99!
54,Rachel,But your divorce isn't even final yet.
55,Ross,Just the one divorce in '99!
56,Ross,"Y'know what, I am gonna be happy this year."
57,Ross,I am gonna make myself happy.
58,Chandler,"Do you want us to leave the room, or?"
59,Ross,Everyday I am gonna do one thing that I haven't done before.
60,Ross,That my friends is my New Year's resolution.
61,Phoebe,Ooh!
62,Phoebe,That's a good one!
63,Phoebe,Mine is to pilot a commercial jet.
64,Chandler,"That's good one too, Pheebs."
65,Chandler,Now all you have to do is find a planeload of people who's resolution is to plummet to their deaths.
66,Phoebe,"Maybe your resolution is to not make fun of your friends, especially the ones who may soon be flying you to Europe for free on their own plane."
67,Monica,She has a better chance of sprouting wings and flying up your nose than you do of not making fun of us.
68,Ross,"In fact, I'll bet you 50 bucks that you can't go the whole year without making fun of us."
69,Ross,"Eh, y'know what, better yet?"
70,Ross,A week.
71,Chandler,I'll take that bet my friend.
72,Chandler,"And you know what, paying me the 50 bucks could be the ""new thing you do that day!"""
73,Chandler,And it starts right now!
74,Joey,"All right, my New Year's resolution is to learn how to play the guitar."
75,Ross,Ohh.
76,Phoebe,Really?!
77,Phoebe,How come?
78,Joey,"Well, y'know those special skills I have listed on my resume?"
79,Joey,I would love it would be great if one of those was true.
80,Phoebe,Do you want me to teach you?
81,Phoebe,I'm a great teacher.
82,Joey,Really?
83,Joey,Who-who have you taught?
84,Phoebe,"Well, I taught me and I love me."
85,Joey,Yeah that'd be great!
86,Joey,Thanks Pheebs!
87,Rachel,"Op, look!"
88,Rachel,Claire forgot her glasses!
89,Rachel,"And she's gonna be really needing these to keep an eye on that boyfriend, who, I hear, needs to keep his stapler in his desk drawer, if you know what I'm talking about."
90,Monica,"Hey Rach, maybe your resolution should be to umm, gossip less."
91,Rachel,I don't gossip!
92,Rachel,"Well, maybe sometimes I find out things or I hear something and I pass that information on y'know kinda like a public service, it doesn't mean I'm a gossip."
93,Rachel,"I mean, would you call Ted Kopel a gossip?"
94,Monica,"Well if Ted Kopel talked about his coworkers botched boob jobs, I would."
95,Rachel,What?
96,Rachel,They were like this!
97,Ross,Okay!
98,Ross,Hey!
99,Ross,Chandler and
100,Joey,Hey!
101,Ross,I just asked that girl out.
102,Chandler,Nice!
103,Joey,Nice!!
104,Joey,Yeah!
105,Joey,"Is that part of your resolution, your new thing for today?"
106,Ross,Yes it is.
107,Ross,See.
108,Chandler,Elizabeth Hornswoggle?
109,Ross,"That's right, uh, Elizabeth Hornswoggle."
110,Chandler,Horn-swoggle.
111,Joey,You all right Chandler?
112,Joey,Is there something funny about that name?
113,Chandler,No.
114,Chandler,"No, I just think that maybe I-I'd heard it somewhere before."
115,Joey,Oh really!
116,Joey,Where?
117,Joey,Somewhere funny I'd bet!
118,Ross,"Hi, Pheebs!"
119,Phoebe,Hey!
120,Ross,"Oh-oh, guess what?"
121,Ross,I-I have a date with Elizabeth  Hornswoggle.
122,Phoebe,Hornswoggle?
123,Phoebe,"Ooh, this must be killing you."
124,Ross,"All right, see you later."
125,Joey,See ya!
126,Joey,"All right Pheebs, I am ready for my first lesson."
127,Phoebe,Okay.
128,Phoebe,"Oh no-no-no, you don't touch the guitar!"
129,Phoebe,"First you learn here,  then you learn here."
130,Joey,"Umm, okay."
131,Phoebe,"Okay, lesson"
132,Chandler,What an interesting approach to guitar instruction.
133,Chandler,"Y'know some might find it amusing, I myself find it regular."
134,Phoebe,"Hey everybody, Rachel was so good today."
135,Phoebe,She didn't gossip at all.
136,Rachel,I didn't!
137,Rachel,"Even when I found outumm, all right, well let's just say I found something out something about someone and let's just say she's gonna keep it."
138,Joey,"Hey, Pheebs!"
139,Joey,Check-check this out.
140,Phoebe,"Ooh, you nailed the Old Lady!"
141,Joey,"Yeah listen so, I thought I was getting better, so on my way home today I stopped by this guitar store and"
142,Phoebe,"Did you, did you touch any of the guitars while you were there?"
143,Phoebe,Did you?
144,Joey,No.
145,Phoebe,Give me your hands.
146,Phoebe,Strings.
147,Phoebe,Gimme it!
148,Phoebe,Pick.
149,Phoebe,Do you want to learn to play guitar?
150,Joey,Yes!
151,Phoebe,Then don't touch one!
152,Ross,Hi!
153,Monica,Hi Ben!
154,Chandler,Ross is wearing leather pants!
155,Chandler,Does nobody else see that Ross is wearing leather pants?
156,Chandler,Someone comment on the pants!
157,Rachel,I think they're very nice.
158,Monica,I like 'em.
159,Joey,Yeah!
160,Monica,I like them a lot.
161,Chandler,That's not what I had in mind!
162,Chandler,"See, people like Ross don't generally wear these types of pants."
163,Chandler,"You see, they're very tight."
164,Chandler,Maybe there's something in that area.
165,Ross,"Oh see, I-I needed a new thing for today and there's this leather store that always smells so good and I thought to myself, ""Wow,  I never really owned a good smelling pair of pants before."""
166,Chandler,Oh come on!
167,Ross,"Okay, seriously, what do you think?"
168,Joey,You look like a freak.
169,Rachel,"Awful, absolutely awful."
170,Ross,"What are you, what are you doing?"
171,Monica,It's my New Year's resolution!
172,Ross,"What, to blind my child?"
173,Monica,No!
174,Monica,To take more pictures of all of us together.
175,Monica,I mean I really think it's the best resolution because everyone will enjoy the pictures.
176,Joey,"Well, everyone will enjoy my music as well."
177,Ross,My God!
178,Ross,These pants are burning up!
179,Ross,"Oh come on, she wants to snuggle now!"
180,Ross,What is she trying to kill me?
181,Ross,It's like a volcano in here!
182,Ross,Are you hot?
183,Ross,Elizabeth
184,Ross,"Okay, it must just be me then."
185,Ross,That was just the pants on the couch.
186,Ross,"Umm, hey, do you, do you mind if I use your bathroom?"
187,Ross,Thanks.
188,Ross,Ahhhhhhhhhhhhhh.
189,Ross,'Kay!
190,Ross,Oh my God!
191,Phoebe,Tiger!
192,Phoebe,Dragon!
193,Phoebe,Iceberg!!
194,Phoebe,"Joseph, did you even study at all last night?"
195,Joey,Yes!
196,Joey,"Yes, I did."
197,Phoebe,Then do Iceberg!
198,Joey,G-sharp.
199,Phoebe,G-sharp?
200,Phoebe,Have you been studying the real names of the chords?
201,Phoebe,Have you?
202,Phoebe,Oh my God!
203,Joey,What?!
204,Joey,I didn't touch a guitar!
205,Phoebe,"No, but you're questioning my method!"
206,Joey,"No, I'm not questioning it, I'm saying it's stupid!"
207,Joey,What?
208,Monica,Thank you.
209,Phoebe,Y'know none of my other student thought I was stupid.
210,Joey,"Your other student, was you!"
211,Phoebe,"Yeah, well, y'know maybe you just need to try a little harder!"
212,Joey,"Look, maybe I need to try a real teacher!"
213,Joey,Right here!
214,Joey,Here!
215,Joey,"Andy Cooper, he teaches guitar and look ooh, there's a nice picture of him with a little kid and THE KID'S GOT A GUITAR!!!!!"
216,Phoebe,Fine!
217,Phoebe,You go learn from your qualified instructor!
218,Phoebe,"But don't come crying to me when everyone's sick and tired of hearing you play Bad, Bad Leroy Brown!"
219,Rachel,"""Baddest man in the whole damn town."""
220,Phoebe,"Oh, fine!"
221,Phoebe,Take his side!
222,Monica,I can't wait to be with you!
223,Monica,I'll sneak over as soon as Ross picks up Ben.
224,Monica,I'll just tell Rachel I'm gonna be doing laundry for a couple of hours.
225,Chandler,Laundry.
226,Chandler,Huh.
227,Chandler,Is that my new nickname?
228,Monica,"Awww, y'know what your nickname is, Mr. Big"
229,Rachel,Arghh!!
230,Rachel,Commercial Break
231,Joey,Hello?
232,Ross,"Joey, it's Ross!"
233,Ross,I need some help!
234,Joey,"Uhh, Chandler's not here."
235,Ross,"Well, you can help me!"
236,Joey,Okay.
237,Ross,"Listen, I'm in Elizabeth's bathroom"
238,Joey,Nice!
239,Ross,"No, I-I got really hot in my leather pants so I took them off but they must have shrunk from the-the sweat or-or-or my legs expanded from the heat."
240,Ross,"Look, I-I can't put them back on."
241,Ross,I can't!
242,Joey,Oh.
243,Joey,That is quite a situation.
244,Joey,"Uh, do you see any like, powder?"
245,Ross,Powder!
246,Ross,Yeah!
247,Ross,"Yeah, I have powder!"
248,Joey,"Good-good, okay, sprinkle some of that on your legs, it'll absorb some of the moisture and then you can get your pants back up."
249,Ross,"Yeah, okay, hold on!"
250,Ross,They're not coming on man.
251,Joey,"Umm, do you see anyoh, Vaseline?"
252,Ross,"Ohh, I-I see lotion, I have lotion!"
253,Ross,Will that work?
254,Joey,"Yeah, sure, spread some of that on there."
255,Ross,Hold on.
256,Joey,Ross?
257,Joey,You okay?
258,Ross,"They're still, they're still not coming on man and the lotion and the powder have made a paste!"
259,Joey,Really?!
260,Joey,"Uhh, what color is it?"
261,Ross,What difference does that make?
262,Joey,"Well, I'm justif the paste matches the pants, you can make yourself a pair of paste pants and she won't know the difference!"
263,Rachel,"Joey, do you have a minute?"
264,Ross,"Dude, what am I gonna"
265,Joey,"Uh, Rachel's here, so good luck man, let me know how it works out."
266,Rachel,"Oh, Joey, I have such a problem!"
267,Joey,"Oh well, you're timing couldn't be better."
268,Joey,I am putting out fires all over the place.
269,Rachel,Okay.
270,Rachel,Okay.
271,Rachel,Okay.
272,Rachel,"Joey, I have got to tell you something!"
273,Joey,"What-what is it, what is it?"
274,Rachel,"Oh my God, it's so huge, but you just have to promise me that you cannot tell anyone."
275,Joey,"Oh no, no-no-no-no!"
276,Joey,I don't want to know!
277,Rachel,Yes!
278,Rachel,Yes!
279,Rachel,"Yes, you do want to know!"
280,Rachel,This is unbelievable!
281,Joey,"I don't care, Rach!"
282,Joey,"Look, I am tired of being the guy who knows all the secrets but can't tell anyone!"
283,Rachel,What?
284,Rachel,What secrets?
285,Rachel,You know secrets?
286,Rachel,What are they?
287,Joey,And you're not supposed to be gossiping!
288,Rachel,"I know, I know!"
289,Rachel,"I just can't keep this one in, so I pick up the phone"
290,Joey,I'm not listening to you!
291,Ross,"All right, I'm coming out."
292,Ross,"Hey, can you turn the lights off."
293,Ross,I had a problem.
294,Joey,"Hey, Pheebs?"
295,Phoebe,"No, I can't talk to you!"
296,Phoebe,I don't have a fancy ad in the Yellow Pages!
297,Joey,"Look, Pheebs, I just, I wanna apologize for, for saying that your method was stupid and-and maybe ask you to be my teacher again."
298,Joey,"And-and I promise, I won't touch a guitar until you say I'm ready."
299,Joey,You really think I'm ready?
300,Phoebe,Uh-huh!
301,Joey,Wow!
302,Joey,Cool!
303,Joey,Was the chord at least right
304,Phoebe,No!
305,Chandler,Oh my God!
306,Monica,"We heard about your pants, I'm so sorry."
307,Ross,This year was supposed to be great!
308,Ross,"But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!"
309,Ross,Look at me!
310,Monica,"Hey, hey, look."
311,Monica,"Look Ross, Ben drew a picture of you!"
312,Monica,Huh?
313,Monica,You're-you're a cowboy!
314,Ross,"Oh, be-because of the leather pants."
315,Monica,See?
316,Monica,"Ben doesn't think you're a loser, he thinks you're a cowboy!"
317,Monica,Now that's something.
318,Phoebe,Yeah!
319,Rachel,That really is something; that's really cool.
320,Joey,Howdy partner!
321,Ross,Maybe I should get another pair!
322,Ross,"Ooh, y'know, they-they had some with fringe all down the sides."
323,Ross,I'm gonna go kiss Ben goodnight.
324,Ross,I can't believe he thinks I'm a cowboy.
325,Ross,I would make a good cowboy.
326,Monica,"Okay, now that everything's wrapped up here, I think I'm, I'm gonna go do my laundry."
327,Chandler,"Oh yeah, me too."
328,Chandler,Y'know if this shirt is dirty.
329,Chandler,Yep.
330,Phoebe,"Okay, I'm gonna go too."
331,Phoebe,I'm gonna go to the airport.
332,Phoebe,"I figure if I hang around there long enough, someone's bound to leave one of those planes unattended."
333,Rachel,"Good luck, honey!"
334,Phoebe,Bye!
335,Rachel,"Hey, uh, Joey?"
