,Person,Said
0,Rachel,I cannot believe that you didn't tell me that we are still married!
1,Ross,Look I was going to tell you!
2,Rachel,When?!
3,Rachel,After the birth of our first secret child?!
4,Rachel,Ross didn't get the annulment; we are still married.
5,Chandler,What?
6,Monica,You're kidding!
7,Phoebe,Oh my God!
8,Monica,Ross!
9,Ross,"Okay, maybe it wasn't my best decision."
10,Ross,But I just couldn't face another failed marriage.
11,Chandler,"Okay, let me just jump in and ask, at what point did you think this was a successful marriage?"
12,Ross,"Rach, come on, if you think about it, it's actually kinda funny."
13,Ross,"Okay, maybe it's best not to think about it."
14,Phoebe,"Okay, this is inexcusable."
15,Phoebe,I am shocked to my very core!
16,Ross,"Phoebe, I told her you already knew."
17,Phoebe,Another lie.
18,Phoebe,You have a sickness!
19,Chandler,"Ross, just for my own piece of mind, you're not married to anymore of us are ya?"
20,Chandler,Opening Credits
21,Joey,Oh!
22,Joey,"Hey, somebody left their keys."
23,Joey,"Ooohh, to a Porsche!"
24,Joey,{Transcriber's
25,Joey,Na-uh!
26,Joey,Hey did anybody lose their keys?
27,Monica,"Joey, why don't you put them in the lost and found?"
28,Joey,There's a lost and found?
29,Joey,My shoe!
30,Chandler,You left a shoe here?
31,Joey,"Well, I didn't realize until I got home."
32,Joey,I wasn't gonna walk all the way back down here with one shoe!
33,Joey,Y'know what?
34,Joey,I'm gonna go find that guy's car and leave a note on the windshield.
35,Chandler,"Oh good, when he comes back for his keys, I'll be sure to give him your shoe."
36,Joey,Great!
37,Joey,Thanks.
38,Phoebe,"Oh, good, good, you guys are here!"
39,Phoebe,"Listen, how would like to spend tomorrow taking care of three incredibly cute little puppies?"
40,Monica,"Oh my God, what a fun day!"
41,Monica,That sounds great!
42,Chandler,"Yeah, all right."
43,Phoebe,"Okay, well I'll bring them by tomorrow morning."
44,Phoebe,"Okay, and uh, by the way, they're not actually puppies, they're Frank and Alice's triplets."
45,Phoebe,"Okay, see ya!"
46,Chandler,Whoa-whoa-whoa!
47,Chandler,What?
48,Phoebe,Please!
49,Phoebe,Please!
50,Phoebe,Please!
51,Phoebe,Please!
52,Phoebe,Oh please!
53,Phoebe,Please!
54,Phoebe,Please!
55,Phoebe,Frank and Alice asked me to baby sit the triplets and I'm nervous cause I've never done that before by myself!
56,Monica,"Don't worry about it Phoebe, we'll absolutely do it."
57,Chandler,"Yeah, I'm gonna pass."
58,Chandler,Cause I was kinda iffy when it was puppies.
59,Monica,"Come on Chandler, come on!"
60,Monica,It'll give us great practice for whenpeople with babies come to visit.
61,Joey,"Yeah, it's not mine."
62,Joey,"Yeah, it's  mine."
63,Joey,Me too!
64,Joey,Yeah.
65,Joey,And comfortable.
66,Joey,"Do uh, do you like leather seats?"
67,Joey,It's got em!
68,Rachel,"So, I still have boxes here."
69,Rachel,"I still have boxes at Ross's, and I have nowhere to live!"
70,Rachel,Wow.
71,Rachel,I could so easily freak out right now.
72,Phoebe,What about me?
73,Phoebe,"I just found out that Denise is leaving town for a while, I don't have a roommate."
74,Rachel,"Well, maybe-maybe I could be your roommate Pheebs."
75,Phoebe,Maybe you could be my roommate!
76,Rachel,Well there's an idea!
77,Phoebe,Yeah!
78,Rachel,That would be great!
79,Rachel,"Wait, how long is Denise gone for?"
80,Phoebe,"Umm, she said she'd be back December 26th."
81,Rachel,"December 26th, huh maybe she's Santa Clause."
82,Rachel,"Oh look who it is, my husband."
83,Rachel,The apple of my eye.
84,Ross,"Okay, I got us a court date for tomorrow at"
85,Rachel,"Well sure, if you say you're gonna take care of everything I have no reason to doubt you."
86,Rachel,Give me those forms!
87,Rachel,"All right, now I'm gonna do this my way and I don't want to hear a peep out of you!"
88,Ross,"Okay Rach, but"
89,Rachel,Op!
90,Rachel,You're peeping!
91,Rachel,Ross!
92,Rachel,"Y'know what, I just gotwhy?"
93,Rachel,Why did you do this?
94,Ross,Look I told you
95,Rachel,"I don't wanna hear ""Three failed marriages!"""
96,Ross,"Look, if you'd had two failed marriages, you'd understand!"
97,Rachel,"Well, y'know what?"
98,Rachel,Thanks to you I'm half way there!
99,Rachel,Ugh!
100,Rachel,Oh!
101,Rachel,I am so mad!
102,Rachel,"Ross, I don't think I have ever been this angry!"
103,Ross,What about the time I said we were on a break?
104,Rachel,Ugh!
105,Monica,"Pheebs, how's it going?"
106,Phoebe,I'm doing okay.
107,Phoebe,I think it's going well.
108,Phoebe,Do you think they're having fun?
109,Phoebe,Am I talking to fast?
110,Monica,"Nope, sound like me."
111,Monica,"Pheebs, it's going great."
112,Monica,Look at Chandler with little baby girl Chandler.
113,Chandler,"Little baby girl Chandler, where I have heard that before?"
114,Chandler,"Oh right, Coach Ruben."
115,Chandler,Do you know what Pheebs?
116,Chandler,"When you're done over there, we kinda have a situation over here too."
117,Phoebe,"Na-uh, no, we are all responsible for our own babies."
118,Chandler,See that's where I think that you're wrong.
119,Chandler,We've been playing these babies man for man; we should really be playing a zone defense.
120,Monica,What do you mean?
121,Chandler,I just think that things would go a lot smoother if we each have our own zone.
122,Chandler,"Phoebe, you can be in charge of wiping."
123,Chandler,"And y'know Mon, you can be in charge of diapering and I can be in charge of looking how cute they are when they put their hands around"
124,Phoebe,"That sounds really great, but maybe you should be in charge of wiping."
125,Chandler,"Okay, I'm a rookie."
126,Chandler,I should not be in the end zone.
127,Monica,This is so great!
128,Monica,This is exactly how we set the plates at the restaurant.
129,Phoebe,Yeah?
130,Phoebe,Well this is not what I ordered.
131,Joey,Hey guys!
132,Chandler,Hey!
133,Phoebe,Hey!
134,Joey,Hey babies!
135,Joey,"Oh, I'm having the best morning."
136,Joey,"That uh, that Porsche I've got the keys too, still there!"
137,Chandler,Shocking!
138,Chandler,Since you still have the keys.
139,Joey,You should see the treatment I get when I'm with that car!
140,Joey,"People are friendly; they-they wanna talk, and not just about the car!"
141,Joey,One guy gave me advice about my equity investments.
142,Chandler,What equity investments?
143,Joey,The ones that got me the Porsche!
144,Joey,Will you keep up!
145,Joey,"But I figured, if-if people keep seeing me just standing there, they're gonna start to think that I don't own it."
146,Joey,So I figured I'll wash it.
147,Joey,Right?
148,Joey,"Monica, you got a bucket and some soap I can borrow?"
149,Monica,"Oh yeah, I got soap and sponges and rags and Carnuba wax and polishing compound."
150,Chandler,You don't even have a car!
151,Monica,I know.
152,Monica,"But umm, one time there was this really dirty car in front of the building, so I washed it."
153,Chandler,And?
154,Monica,And six others.
155,Chandler,There you are.
156,Joey,"Yeah, she tops out at 130."
157,Joey,Guy #2
158,Joey,And that's just in the city.
159,Joey,I get her up to 160 when I take her upstate.
160,Joey,Guy #2
161,Joey,Sure!
162,Joey,Guy #2
163,Joey,"Okay, take it easy."
164,Joey,The Porsche
165,Joey,Really?
166,Joey,"Oh uh, oh just give me five more minutes with it."
167,Joey,The Porsche
168,Joey,"Oh I-I uh, found the keys and now I'm just polishing her up."
169,Joey,The Porsche
170,Joey,"Yeah, but it's my wax."
171,Joey,The Porsche
172,Joey,Sure.
173,Joey,Here.
174,Joey,"I'll uh, save your parking spot."
175,Joey,The Porsche
176,Joey,Why not?
177,Joey,The Porsche
178,Joey,"Yeah, so did I."
179,Phoebe,I don't know why I was so nervous about this.
180,Phoebe,And I don't know why Frank and Alice are always complaining.
181,Phoebe,This is so easy.
182,Monica,"Yeah, two hours, a lifetime that's the same."
183,Chandler,Check it out!
184,Chandler,Check it out!
185,Chandler,"When the babies wake up, they can meet Krog!"
186,Monica,"Chandler, what are you doing?"
187,Monica,That thing can put someone's eye out!
188,Chandler,He can do more than that!
189,Chandler,He can destroy the universe!
190,Phoebe,"No Chandler, they can swallow one of those little parts!"
191,Phoebe,"And also, look at his smooth area, that's just gonna mess them up."
192,Chandler,"They're not gonna swallow anything, you guys are being way over protective."
193,Chandler,"When I was a kid, my mom used to just throw me into a pile of broken glass!"
194,Phoebe,What?
195,Chandler,"Glass, sand, whatever."
196,Phoebe,"Oh, look at little Leslie stretching in her sleep."
197,Monica,Oh it's so cute.
198,Monica,I wonder what age it is when you stop being able to put both legs over your head.
199,Phoebe,"Oh, I can still do that."
200,Monica,How are you still single?
