,Person,Said
0,Rachel,"Joey, would you slow down?"
1,Rachel,They're not gonna be sold out of papers at one o'clock in the morning.
2,Joey,I'm excited!
3,Joey,I've never gotten reviewed before.
4,Monica,You were so amazing as the king.
5,Monica,"I was really impressed, I was."
6,Phoebe,"Although, you know what?"
7,Phoebe,You might want to consider wearing underwear next time.
8,Phoebe,"Yeah, cause when you sat down on your throne you could kind of see your... royal subject."
9,Joey,"Here it is, here it is."
10,Joey,"The only thing worse than the mindless, adolescent direction was Joseph Tribbiani's disturbingly unskilled portrayal of the king."
11,Chandler,"OK, look, that is one guy's opinion, alright."
12,Chandler,"Phoebs, read yours."
13,Phoebe,OK.
14,Phoebe,"The only thing worse than the mindless, adolescent direction..."
15,Chandler,Does anyone have one from a different paper?
16,Chandler,"Ross, read yours."
17,Ross,I don't want to.
18,Rachel,"Joey, honey, they don't know what they're talking about."
19,Ross,Yeah.
20,Joey,Maybe they do.
21,Joey,I've been doin' this ten years and I haven't gotten anywhere.
22,Joey,There's gotta be a reason.
23,Ross,Oh c'mon.
24,Ross,"Maybe you're just, uhhh... paying your dues."
25,Joey,"No, no, no, it.. it's too hard."
26,Joey,It's not worth it.
27,Joey,I quit.
28,Monica,"Wait, wait, wait, wait, wait one minute."
29,Monica,Wait a minute.
30,Monica,I believe this will change your mind.
31,Monica,"In a mediocre play, Joseph Tribbiana was able to achieve brilliant new levels of... continued on page 153... sucking."
32,Monica,Credits
33,Joey,"When I was little, I wanted to be a veteranarian, but then I found out you had to put your hands into cows and stuff."
34,Ross,Hiiiiii.
35,Phoebe,Are... are you OK?
36,Ross,"Yeah, yeah, just a tough day at work."
37,Ross,A stegosaurus fell over and trapped a kid.
38,Ross,"Whoa, whoa, I know this jacket, this is, th--Fun Bobby's jacket!"
39,Ross,"Where is he, what."
40,Ross,"He, he's here, isn't he?"
41,Monica,Maybe.
42,Ross,Don't toy with me.
43,Ross,"Hey, Fun Bobby!"
44,Ross,Not at all!
45,Ross,I love this guy.
46,Ross,"Hey, I was so psyched to hear you're back with my sister!"
47,Monica,You and me both.
48,Phoebe,"Oh, we were just trying to make Joey feel better."
49,Joey,"No, I'm alright man."
50,Joey,Really.
51,Joey,"Hey no, seriously, I don't need you to pick me...  Alright!"
52,Joey,It still works.
53,Monica,"OK, I'll see you later babe."
54,Phoebe,Fun Bobby is so great.
55,Monica,"Oh, isn't he?"
56,Monica,"Oh, you know, I really think this time it may work with him."
57,Monica,"I mean, he just makes me feel so good and I've been feeling so lousy this last couple of months, no job, no boyfriend."
58,Monica,"Well, at least my cup is half full."
59,Phoebe,Half full of looooovvvvve.
60,Monica,"And for our two-week anniversary, he's gonna take me to his cousin's cabin for the weekend."
61,Phoebe,Cabin of loooooovvvvve.
62,Rachel,"We went through a lot of wine tonight, you guys."
63,Monica,Really?
64,Monica,I only had two glasses.
65,Joey,I just had a glass.
66,Phoebe,Two.
67,Rachel,I had one glass.
68,Chandler,I had about a mugful in this lovely 'I got boned at the Museum of Natural History' mug.
69,Rachel,"OK, so that's... that's what, two bottles?"
70,Rachel,And yet somehow we went through five?
71,Ross,Oooooh.
72,Joey,Ooooooh.
73,Monica,So what.
74,Monica,So he drank a lot tonight.
75,Ross,"Yeah but, you know, now that I think about it, I don't think I've ever seen Fun Bobby without a... a drink in his hand."
76,Phoebe,Yeah.
77,Phoebe,"Oh, OOOH, yeah, you know, did you notice how he always starts his stories with, um, OK, 'I was soooo wasted,' or, 'Oh, we were soooo bombed,' or, ummm, ooh, ooh, 'So I wake up, and I'm in this dumpster in Connecticut.'"
78,Joey,"Monica, have you ever been with him when he wasn't drinking?"
79,Monica,"Well, we just happen to go to alot of places where you might drink."
80,Monica,"I mean, how do you go to a wine tasting without having a drink?"
81,Monica,"Or... or to a club, or to the... zoo."
82,Monica,"Rach, does this have nonfat milk?"
83,Rachel,"Ehhhummmm, I don't know, why don't you taste it."
84,Monica,"Mmmm, no."
85,Rachel,"Oh well, too late, sorry, you already had some."
86,Phoebe,"Um, cake."
87,Rachel,"Yeah, we're gonna... we're gonna get some cake."
88,Monica,You know what?
89,Monica,It seems like you've been making an awful lot of stuff Irish lately.
90,Monica,Bobby.
91,Monica,"Look, maybe this is none of my business, or maybe it is, I don't know... but, uh, I'm kind of worried about you."
92,Monica,"So, what are you saying now?"
93,Phoebe,"Sooo, what's goin' on, huh?"
94,Phoebe,"Ooohh, why?"
95,Chandler,Hey.
96,Joey,Hey.
97,Monica,Hey.
98,Phoebe,Hey.
99,Chandler,Guess who's back in show business.
100,Phoebe,"Ohh, ohh, Lorne Green?"
101,Chandler,"No, no, Phoebs."
102,Chandler,You know why?
103,Chandler,Cause he's dead.
104,Phoebe,"Oh, no."
105,Chandler,"OK, I guess this is gonna seem kinda bittersweet now, but... Joey, that's who."
106,Joey,"Yeah, my agent just called me with an audition for Days of Our Lives!"
107,Phoebe,"Oh, well, we have to celebrate."
108,Phoebe,You know what we should do?
109,Phoebe,"We should do, like, a soap opera theme."
110,Chandler,"Hey, yeah... we could all sleep together and then one of us could get amnesia."
111,Phoebe,"Hey Rach, what time do you get off?"
112,Phoebe,We're all gonna do something tonight.
113,Rachel,"Ummmm.... well, actually I'm already done, but I...I kinda got plans."
114,Monica,You have other friends?
115,Rachel,Yeah...
116,Rachel,"I, uhh..."
117,Rachel,I have a...
118,Rachel,I have a date.
119,Monica,What?
120,Joey,With a man?
121,Rachel,What?
122,Rachel,What is so strange about me having a date?
123,Joey,What about Ross?
124,Joey,"I mean, are you still mad at him cause he made that list about you?"
125,Rachel,"Noooo, no, I'm not mad at him."
126,Rachel,I'm..
127,Rachel,I'm not really anything at him anymore.
128,Monica,What are you talking about?
129,Rachel,I don't know.
130,Rachel,"Whatever I was feeling, I'm... not."
131,Phoebe,But you guys came so close.
132,Rachel,"Oh, I know, I'm sorry you guys."
133,Rachel,You're just gonna have to get used to the fact that I will not be dating Ross.
134,Rachel,Here he is.
135,Rachel,Hi.
136,Rachel,"Guys, this is Russ."
137,Joey,"Well, I think it went pretty well."
138,Joey,I..
139,Joey,I got a callback for Thursday.
140,Joey,No.
141,Joey,"OK, uh.... listen, there's something I want to talk to you about."
142,Joey,The network casting lady...
143,Joey,"Oh yeah, yeah, she's great, but..."
144,Joey,I kinda got the feeling that she was sort of... coming on to me.
145,Joey,And I definitely would get the part if I would've... you know... if I would have sent the Little General in.
146,Rachel,What's the matter?
147,Monica,It's Fun Bobby.
148,Rachel,"What, isn't he sober?"
149,Monica,"Oh, he's sober alright."
150,Monica,Just turns out that Fun Bobby was fun for a reason.
151,Rachel,"Ohhh, OK."
152,Monica,"Alright, here you go, sweetie."
153,Monica,"Oh God, yes!"
154,Phoebe,That is funny.
155,Monica,"Ahhh, hey honey?"
