,Person,Said
0,Monica,Hey guys!
1,Rachel,Hi!
2,Phoebe,Hey!
3,Monica,We need to talk to you about something.
4,Chandler,Yeah.
5,Chandler,We don't feel like we can host Thanksgiving this year.
6,Phoebe,Hey!
7,Ross,Are you kidding?
8,Chandler,"Well, it's just with uhm, work and the stress of adoption, we just don't feel like we have the energy."
9,Chandler,"Plus, we don't think it's fair that every year the burden falls on us."
10,Ross,That doesn't sound like you... That's Monica talking!
11,Chandler,"No, no!"
12,Chandler,We made this decision together.
13,Ross,She's putting words in your mouth!
14,Joey,"Don't you put words in people's mouths, you put turkey in people's mouths!"
15,Rachel,I can't believe this!
16,Rachel,This is Emma's first Thanksgiving!
17,Monica,"No, it's not!"
18,Rachel,It's not?
19,Rachel,When was she born?
20,Phoebe,"Well, personally I think it's great you're giving yourself a break."
21,Monica,"Thank you, Pheebs!"
22,Phoebe,Sure.
23,Phoebe,It's just as well...
24,Phoebe,"I mean, last year wasn't very good."
25,Phoebe,I think she's losing her touch.
26,Monica,What?
27,Monica,"You are way off, lady!"
28,Phoebe,Am I?
29,Phoebe,Really?
30,Phoebe,Am I?
31,Phoebe,"Well, why don't you cook Thanksgiving dinner and prove me wrong!"
32,Phoebe,"Well, think about it, think about it, you'll be trying to top than you did last year."
33,Phoebe,You'd be in competition... with yourself.
34,Monica,That's my favourite kind!
35,Monica,"Okay, we are doing this!"
36,Chandler,Don't let yourself get manipulated this way!
37,Monica,"Hey, stay out of this, Chandler!"
38,Monica,This is between me... and ME!
39,Chandler,We are supposed to make these decisions together!
40,Chandler,Did you not watch the Doctor Phil I taped for you?
41,Chandler,OPENING CREDITS
42,Phoebe,Hey!
43,Rachel,Hi!
44,Rachel,Happy Thanksgiving!
45,Phoebe,"Oh, yeah, happy needless-turkey-murder day."
46,Monica,"You guys, I ordered some chocolate pies from that bakery on Bleecker."
47,Monica,Could you pick them up for me?
48,Phoebe,You're not making the pies yourself?
49,Monica,"No, no, no, I don't make chocolate pies."
50,Monica,When I was younger I-I enter in this pie-eating contest.
51,Monica,I ate so many that just the thought of them made me sick.
52,Rachel,Did you at least win the contest?
53,Monica,"2 minutes, 12 pies and a part of one tin!"
54,Monica,"Okay, I see you guys at 4."
55,Rachel,Can't wait!
