,Person,Said
0,Phoebe,"Oh hey you guys, I couldn't get a reservation for the night of  my birthday, so we have to do dinner Thursday night instead."
1,Joey,Thursday?
2,Joey,But that's Halloween.
3,Phoebe,So?
4,Joey,"So spooky, that's all."
5,Ross,"So, so, is Mike coming to dinner?"
6,Phoebe,No!
7,Phoebe,"It's my first birthday with a boyfriend, and he has to  work."
8,Phoebe,"Uch, I get mad at him, but I think it's a little to soon to show my true  colors."
9,Rachel,"Pheebs, I would make a reservation for five, because one of us  has to stay home and watch Emma."
10,Rachel,(to
11,Phoebe,"Oh, Rachel!"
12,Ross,"Actually, um, I was thinking maybe both of us could go."
13,Phoebe,"Oh, yay!"
14,Ross,"Thanks, I put a lot of extra thoughts on your gift."
15,Phoebe,"Alright, okay, so we can all go now."
16,Phoebe,That is fun.
17,Phoebe,"Hey, you  know what?"
18,Phoebe,We all haven't been together the six of us in such a long time.
19,Monica,What are you talking about?
20,Monica,We're all together right now.
21,Rachel,"Um, Mon, Chandler's not here."
22,Monica,"Oh, dear god!"
23,Monica,Opening Credits
24,Chandler,"Good morning everyone, it's nice to see our team together  for the first time."
25,Chandler,"Now, before we get started, are there any questions?"
26,Chandler,"Yes, Ken is it?"
27,Chandler,"Well, don't believe everything you hear, Ken."
28,Chandler,"But yeah, that's true."
29,Chandler,"Alright, let's get started, by  take a look at last quarter's figures."
30,Chandler,"(The female next to Chandler starts  smoking, towards"
31,Chandler,"No, no, no-no-no."
32,Chandler,"I smoked for years, then I quit."
33,Chandler,"Right  now, I can't remember why."
34,Chandler,(to
35,Chandler,"Alright, lolook."
36,Chandler,I don't smoke anymore.
37,Chandler,"But if the rest of  you want to light up, go ahead, it's fine."
38,Chandler,So you all smoke  then?
39,Chandler,"That's almost rude, that I'm not."
40,Chandler,"Ken, please!"
41,Chandler,"No, I can't, I can't smoke."
42,Chandler,"If I smoke,  my wife would kill me."
43,Chandler,"I always liked you, Ken."
44,Phoebe,Trick or treat!
45,Monica,Hey!
46,Phoebe,"Ooh, and treat it is."
47,Monica,Hmhmm.
48,Phoebe,"Wow, so glad I changed."
49,Phoebe,Almost wore my ???
50,Phoebe,outfit that can't  contain my breasts.
51,Monica,"This is not, what I'm wearing."
52,Monica,"I'm ovulating and Chandler's  gonna be home any minute, so I thought we would try before dinner."
53,Phoebe,Ohh.
54,Phoebe,Oh wait!
55,Phoebe,"you guys won't be late for my dinner, will  you?"
56,Monica,"Believe me, Chandler and I have not seen each other in over a  week."
57,Monica,We'll probably be the first ones there.
58,Phoebe,"'kay, see you there."
59,Phoebe,Happy humping!
60,Phoebe,Heyhey!
61,Phoebe,"Oh, wow, somebody smoked out here?"
62,Phoebe,"Oh my god, don't people  know, you're not allowed to smoke in public spaces?"
63,Chandler,"Actually, in Oklahoma smoking is legal in all commune areas  and offices with fewer than fifteen people."
64,Phoebe,You smoked!
65,Chandler,No!
66,Chandler,I just happened t'do a lot trivias about smoking in  different states.
67,Chandler,"For example, in Hawaii cigarettes are called  Leyhallalookoos."
68,Phoebe,"Chandler, you stink of cigarettes."
69,Chandler,"Uch, do you think, Monica is gonna be able smell it?"
70,Phoebe,Are you kidding?
71,Phoebe,The woman has the nose of a bloodhound  and  the breasts of a Greek goddess.
72,Chandler,Pheebs?
73,Phoebe,I'm gonna go.
74,Chandler,"Okay, something to cover the smell  Oven  cleaner!"
75,Chandler,Unscented!
76,Monica,Welcome home.
77,Monica,I've missed you.
78,Monica,join me in  the bedroom?
79,Chandler,"No thanks, I'm good."
80,Monica,"O-kay, so you wanna play it that way, do you?"
81,Chandler,Right.
82,Chandler,You know what?
83,Chandler,"Actually I just get off  the plane, so I'm feeling kinda gross."
84,Chandler,Maybe I should just take a shower.
85,Monica,You don't need a shower.
86,Chandler,"Alright, the truth is, I soiled myself  during some turbulences."
87,Monica,What do I smell?
88,Monica,I smell smoke.
89,Monica,Huhdid you  smoke?
90,Chandler,"Yes, but I just had one."
91,Chandler,Two.
92,Chandler,Two tiny cigarettes.
93,Chandler,"Okay,  five."
94,Chandler,A pack.
95,Chandler,Two packaa carton.
96,Chandler,Three big fat cartons in two days.
97,Chandler,"But it's over, I made a decision, I'm not gonna smoke anymore."
98,Chandler,"But, those are for you."
99,Ross,"Alright, we'll just, uh, see when you get here."
100,Ross,Bye.
101,Ross,"Huh, that was my mom, she's stuck in terrible traffic."
102,Rachel,"Okay, well that's now the third sign that I should not leave  Emma."
103,Ross,"Oh, what were the other two?"
104,Rachel,"Well, let's see."
105,Rachel,The first one
106,Ross,"I know, it's the first time, we're leaving the baby and  hey, I  know how hard it is for you, but  but Emma is gonna be fine."
107,Ross,My mom is gonna be  with her.
108,Ross,She's great with kids.
109,Rachel,She is?
110,Ross,Ya.
111,Rachel,What about  Monica.
112,Ross,"Hey, you only heard Monica's side of that."
113,Ross,That little fatso was  a terror.
114,Rachel,Ish.
115,Rachel,I just don't think I can bear it.
116,Ross,"Rachel, I know that you can."
117,Ross,And you should.
118,Rachel,Uch.
119,Ross,"Really, it would be good for you and in fact, why don't you, why  don't you go ahead to the restaurant and I will wait for my mom and then I'll  meet you there."
120,Rachel,Oh-A.
121,Ross,"No, no, really."
122,Ross,You should go.
123,Ross,Just go!
