,Person,Said
0,Ross,"So I told Carl, Nobody, no matter how famous their parents are, nobody is allowed to climb on the dinosaur.'"
1,Ross,But of course this went in one ear and out.....
2,Rachel,I love how he cares so much about stuff.
3,Rachel,If I squint I can pretend he's Alan Alda.
4,Monica,"Oh good, another dinosaur story."
5,Monica,When are those gonna become extinct?
6,Chandler,"If I was a superhero who could fly and be invisible, that would be the best."
7,Phoebe,Who's singing?
8,Phoebe,Opening Credits
9,Ross,Hey.
10,Ross,"When you guys were kids and you played Happy Days, who were you?"
11,Ross,I was always Richie.
12,Monica,I was always Joanne.
13,Joey,Question.
14,Joey,"Was ah, Egg the Gellers!'"
15,Joey,the war cry of your neighbourhood?
16,Phoebe,Ewww!
17,Phoebe,Oh!
18,Phoebe,It's the Mattress King!
19,Joey,Booo!
20,Chandler,Don't look honey.
21,Chandler,Change the channel!
22,Chandler,Change the channel!
23,Chandler,What a wank!
24,Monica,I know!
25,Monica,"And four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves."
26,Monica,And I'm appalled for you by the way.
27,Monica,Matress
28,Rachel,Okay.
29,Rachel,"Okay, daddy we'll see you tomorrow night."
30,Rachel,Okay bye-bye.'
31,Ross,We?
32,Rachel,"Are ah, having dinner with my Dad tomorrow night, I hope that's okay."
33,Ross,"Oh shoot, tomorrow's not so good, I'm supposed to um, fall off the Empire State building and land on a bicycle with no seat."
34,Ross,Sorry.
35,Rachel,"Ross, my father doesn't hate you."
36,Ross,"Please, he refers to me as wethead'."
37,Rachel,But honey he calls everybody by a nickname!
38,Rachel,"Okay, look, I know, all right, just one dinner, please, just one night for me, please."
39,Rachel,I just want him to love you like I do.
40,Rachel,"All right, well not exactly like I do, but, but, if you do come to dinner, I'll love you like I do in that black thing that you like."
41,Chandler,I'll go.
42,Ross,Fine.
43,Rachel,Thank you.
44,Ross,Hi Gunther.
45,Joey,"Hey, you guys!"
46,Phoebe,Hey!
47,Joey,Guess what?
48,Ross,What?
49,Joey,I got a gig!
50,Chandler,"See, that's why I could never be an actor."
51,Chandler,Because I can't say gig.
52,Phoebe,"Yeah, I can't say croissant."
53,Phoebe,Oh my God!
54,Monica,What's the part?
55,Joey,"Well, it's not a part, no."
56,Joey,I'm teaching acting for soap operas down at the Learning Extension.
57,Ross,Come on!
58,Ross,That's great.
59,Joey,"Yeah, yeah."
60,Joey,It's like my chance to give something back to the acting community.
61,Ross,Y'know your probably not allowed to sleep with any of your students.
62,Joey,I know!
63,Phoebe,Ugh!
64,Phoebe,I don't know Monica.
65,Phoebe,It feels funny just being here.
66,Phoebe,"I mean if you buy a bed from Janice's ex-husband, that's like betraying Chandler."
67,Monica,Not at these prices.
68,Phoebe,Hi.
69,Phoebe,Y'know in England this car would be on the other side of the store.
70,Phoebe,Woo!
71,Monica,Oh!
72,Monica,Ohhhhh!
73,Monica,Oh!
74,Monica,"Phoebe, come here."
75,Monica,"Aw, this is my new bed."
76,Monica,You gotta feel this bad boy.
77,Phoebe,"Eh, Monica it, it feels so weird, y'know, Chandler's your friend...  Oh!"
78,Phoebe,Oh my God!
79,Phoebe,"Aw, all right take this bed, you can make other friends."
80,Joey,Good evening.
81,Joey,I'm Mr. Tribbiani.
82,Joey,And I will be teaching acting for soap operas.
83,Joey,"Now um, on my first day as  Dr. Drake Remoray on Days of Our Lives,  I learned that one of the most important things in soap opera acting is reacting, this does not mean acting again, it means, you don't have a line, but someone else just did."
84,Joey,And it goes like this.
85,Joey,"Thanks, thanks, a lot."
86,Joey,"Oh, by the way, before I forget to work in soap operas some of you will have to become much more attractive."
87,Joey,"All right, moving right along."
88,Joey,Hi!
89,Phoebe,Hey!
90,Phoebe,Ooh!
