,Person,Said
0,Rachel,"Ok, Chandler, Mon, there's only one bananna nut muffin left."
1,Monica,"Oh, I ordered mine first."
2,Chandler,"Yeah, but I'm, I'm so much faster..."
3,Monica,Give it to me.
4,Chandler,No.
5,Monica,Give it to me.
6,Chandler,"Ok, you can have it."
7,Monica,"There you go, enjoy your coffee."
8,Chandler,That was there when I got here.
9,Phoebe,"Hey you guys, you will never guess who's coming to New York."
10,Monica,"Quick, Phoebe, tell us before he can swallow."
11,Phoebe,"Oh ok, Ryan, that guy I went out with, who's in the Navy."
12,Rachel,You went out with a guy in the Navy?
13,Phoebe,"Yeah, I met him when I was playing guitar in Washington Square Park."
14,Phoebe,Ryan threw in salt water taffy 'cause he didn't have any change.
15,Joey,"Hey, is that when you wrote salt water taffy man?"
16,Phoebe,No.
17,Phoebe,"No, he is my submaring guy."
18,Phoebe,He resurfaces like every couple years and we have the most amazing three days together.
19,Phoebe,Only this time he's coming for two weeks.
20,Phoebe,"Two whole weeks, which means yay."
21,Rachel,"So wait, this guy goes down for like two years at a time?"
22,Monica,That'll teach you to lick my muffin.
23,Ross,Hiii.
24,Joey,"Oh no, what happened?"
25,Ross,"Well, I just spoke to Carol."
26,Ross,Ben's got the chicken pox.
27,Ross,"Yeah, so if you haven't already had it, chances are you're gonna get it."
28,Rachel,Well I've had it.
29,Joey,"Yeah, I've had it."
30,Monica,Had it.
31,Chandler,Had it.
32,Phoebe,"Well, I've never had it, I feel so left out."
33,Phoebe,Oh look!
34,Phoebe,OPENING TITLES
35,Monica,"Honey, you made the bed again."
36,Monica,"I told you, you don't have to do that."
37,Monica,This isn't camp.
38,Monica,Baddest.
39,Monica,Otherwise the song would be Fat Fat Leroy Brown.
40,Monica,Just waiting for you sweetie.
41,Monica,"I'm sorry, I'm sorry."
42,Monica,"You know what, the way you did it was just fine."
43,Monica,"If I tell you, you'll think I'm crazy."
44,Monica,"Ok, you see, the tag shouldn't be at the top left corner, it should be at the bottom right corner."
45,Monica,I'm just easing you in.
46,Monica,"Alright, you see these little flower blossoms?"
47,Monica,"They should be facing up, not down, because, well, the head of the bed is where the sun would be."
48,Monica,You don't love me any more do you.
49,Monica,Really?
50,Monica,"Wow, well then come on, I wanna show you how to fold the toilet paper into a point."
51,Chandler,"Hey, look Joey, I'm just saying if you need something to hold you over, I can get you a job right here as an entry level processor."
52,Joey,But don't you need experience for a job like that?
53,Chandler,It's not that hard to learn.
54,Chandler,"And as for people realizing you have no idea what you're doing, hey, you're an actor."
55,Chandler,"Act like a processor, people will think you're a processor."
56,Chandler,Hey thanks.
57,Chandler,"Scott Alexander, Joey Tribbianni."
58,Chandler,"Joey is a uh, fellow processor."
59,Joey,Oh yeah yeah.
60,Joey,I process.
61,Joey,"People want the processing, I'm the one they call."
