,Person,Said
0,Phoebe,"Oh hey, you guys, look!"
1,Phoebe,Ugly Naked Guy is putting stuff in boxes!
2,Rachel,I'd say from the looks of it; our naked buddy is moving.
3,Ross,"Ironically, most of the boxes seem to be labeled clothes."
4,Rachel,"Ohh, I'm gonna miss that big old squishy butt."
5,Chandler,And we're done with the chicken fried rice.
6,Ross,Hey!
7,Ross,Hey!
8,Ross,"If he's moving, maybe I should try to get his place!"
9,Ross,It would be so cool to live across from you guys!
10,Joey,"Hey, yeah!"
11,Joey,Then we could do that telephone thing!
12,Joey,"Y'know, you have a can, we have a can and it's connected by a string!"
13,Chandler,Or we can do the actual telephone thing.
14,Chandler,Opening Credits
15,Ross,Oh my God!
16,Ross,I love this apartment!
17,Ross,Isn't it perfect?!
18,Ross,I can't believe I never realized how great it is!
19,Rachel,Well that is because your eye immediately goes to the big naked man.
20,Phoebe,It's amazing!
21,Phoebe,You better hurry up and fill out an application or I'm gonna beat you to it.
22,Ross,Ohh.
23,Rachel,"Well, I never thought I'd say this, but I'm gonna go use Ugly Naked Guy's bathroom."
24,Phoebe,"Oh, look!"
25,Phoebe,There's Monica and Chandler!
26,Phoebe,Hey!
27,Phoebe,"Hey, you guys!"
28,Phoebe,Hey!
29,Phoebe,Ohh!!
30,Phoebe,Ohh!
31,Phoebe,Ahh-ahhh!
32,Rachel,What?
33,Phoebe,Ahhh!!
34,Phoebe,Chandler and Monica!!
35,Phoebe,Chandler and Monica!
36,Rachel,Oh my God!
37,Phoebe,CHANDLER AND MONICA!!!
38,Rachel,OH MY GOD!!
39,Phoebe,OH!!
40,Phoebe,MY EYES!!!
41,Phoebe,MY EYES!!!
42,Rachel,Phoebe!!
43,Rachel,Phoebe!!
44,Rachel,It's okay!!
45,Rachel,It's okay!
46,Phoebe,NO!
47,Phoebe,THEY'RE DOING IT!!
48,Rachel,I KNOW!!
49,Rachel,I KNOW!!
50,Rachel,I KNOW!
51,Phoebe,YOU KNOW?!!
52,Rachel,"Yes, I know!"
53,Rachel,And Joey knows!
54,Rachel,But Ross doesn't know so you have to stop screaming!
55,Ross,What's going on?
56,Ross,Phoebe and
57,Rachel,Ohhh!!
58,Rachel,HI!!
59,Rachel,Hi!
60,Ross,What?!
61,Ross,What?
62,Rachel,Nothing!
63,Rachel,"Oh God, we're just so excited that you want to get this apartment!"
64,Ross,"Actually, it looks really good."
65,Phoebe,Get in here!!
66,Phoebe,You mean whenever Monica and Chandler where like y'know doing laundry or going grocery shopping orOh!
67,Phoebe,All that time Monica spent on the phone with sad Linda from camp!
68,Rachel,"Uh-huh, doing it."
69,Rachel,Doing it.
70,Rachel,Phone doing it.
71,Phoebe,Oh!
72,Phoebe,"Oh, I can't believe it!"
73,Phoebe,I mean I think it's great!
74,Phoebe,For him.
75,Phoebe,She might be able to do better.
76,Joey,Hey guys!
77,Rachel,Joey!
78,Rachel,Come here!
79,Rachel,Come here!
80,Joey,What?
81,Joey,What?
82,Rachel,Phoebe just found out about Monica and Chandler.
83,Joey,You mean how they're friends and nothing more?
84,Rachel,No.
85,Rachel,"Joey, she knows!"
86,Rachel,We were at Ugly Naked Guy's apartment and we saw them doing it through the window.
87,Rachel,"Actually, we saw them doing it up against the window."
88,Phoebe,"Okay, so now they know that you know and they don't know that Rachel knows?"
89,Joey,"Yes, but y'know what?"
90,Joey,It doesn't matter who knows what.
91,Joey,"Now, enough of us know that we can just tell them that we know!"
92,Joey,Then all the lying and the secrets would finally be over!
93,Phoebe,"Or, we could not tell them we know and have a little fun of our own."
94,Rachel,Wh-what do you mean?
95,Phoebe,Well y'know every time that they say that like they're doing laundry we'll just give them a bunch of laundry to do.
96,Rachel,"Ohhh, I-I would enjoy that!"
97,Joey,No-no-no!
98,Joey,"No-no wait Rach, you know what would even be more fun?"
99,Joey,Telling them.
100,Rachel,"Ehhh, no, I wanna do Phoebe's thing."
101,Joey,I can't take any
102,Phoebe,No!
103,Phoebe,You don't have to do anything!
104,Phoebe,Just don't tell them that we know!
105,Joey,Noo!
106,Joey,I can't take any more secrets!
107,Joey,I've got your secrets.
108,Joey,I've got their secrets.
109,Joey,I got secrets of my own y'know!
110,Rachel,You don't have any secrets!
111,Joey,Oh yeah?
112,Joey,"Well, you don't know about Hugsy, my bedtime penguin pal."
113,Rachel,"So umm, how-how are we gonna mess with them?"
114,Joey,Ugh.
115,Phoebe,"Well, you could use your position y'know as the roommate."
116,Rachel,Okay.
117,Phoebe,And then.
118,Phoebe,I would use y'know the strongest tool at my disposal.
119,Phoebe,My sexuality.
120,Chandler,Hello children!
121,Phoebe,"Okay, watch, learn, and don't eat my cookie."
122,Chandler,Hey.
123,Phoebe,Hey!
124,Phoebe,"Ooh, wow that jacket looks great on you!"
125,Chandler,Really?
126,Phoebe,Yeah the material feels so softhello Mr. Bicep!
127,Phoebe,Have you been working out?
128,Chandler,"Well, I try to y'know, squeeze things."
129,Chandler,Are you okay?
130,Phoebe,"Well, if you really wanna know, I'mOh!"
131,Phoebe,I can't tell you this.
132,Chandler,"Phoebe, it's me."
133,Chandler,You can tell me anything.
134,Phoebe,Well actually you're the one person I can't tell this too.
135,Phoebe,And the one person I want to the most.
136,Chandler,What's going on?
137,Phoebe,"I think it's just y'know that I haven't been with a guy in so long and how sometimes you're looking for something and you just don't even see that it's right there in front of you sipping coffeeOh no, have I said to much?"
138,Phoebe,Well it's just something to think about.
139,Phoebe,I know I will.
140,Monica,You are so cute!
141,Monica,How did you get to be so cute?
142,Chandler,"Well, my Grandfather was Swedish and my Grandmother was actually a tiny little bunny."
143,Monica,"Okay, now you're even cuter!"
144,Chandler,Y'know that is a popular opinion today I must say.
145,Monica,What?
146,Chandler,"The weirdest thing happened at the coffee house, I think, I think Phoebe was hitting on me."
147,Monica,What are you talking about?
148,Chandler,I'm telling you I think Phoebe thinks I'm foxy.
149,Monica,That's not possible!
150,Chandler,Ow!
151,Monica,"I'm sorry it's just, Phoebe just always thought you were, you were charming in a, in a sexless kind of way."
152,Chandler,"Oh, y'know I-I can't hear that enough."
153,Monica,"I'm sorry, I think that you just misunderstood her."
154,Chandler,"No, I didn't misunderstand, okay?"
155,Chandler,She was all over me!
156,Chandler,She touched my bicep for crying out loud!
157,Monica,This bicep?
158,Chandler,Well it's not flexed right now!
159,Rachel,"Hey Mon, what are you doing now?"
160,Rachel,Wanna come see a movie with us?
161,Monica,"Uhh, y'know actually I was gonna do some laundry."
162,Rachel,Oh.
163,Monica,"Hey Chandler, wanna do it with me?"
164,Chandler,"Sure, I'll do it with ya."
165,Monica,Okay.
166,Rachel,"Okay great, hold on a sec!"
167,Rachel,"Oh, here you go!"
168,Rachel,You don't mind do ya?
169,Rachel,That would really help me out a lot!
170,Rachel,Thanks!
171,Monica,I mean I-I don't I think I have enough quarters.
172,Phoebe,I have quarters!
173,Ross,Hey!
174,Rachel,Hey Ross!
175,Rachel,Any word on the apartment yet?
176,Ross,"Well, I called over there and it turns out Ugly Naked Guy is subletting it himself and he's already had like a hundred applicants."
177,Rachel,Oh.
178,Ross,"No-no, I got the edge."
179,Ross,I know it's not exactly ethical but I sent him a little bribe to  tip the scales in my direction.
180,Ross,"Check it out, you can probably see it from the window."
181,Monica,"Oh, is it that pinball machine with the big bow on it?"
182,Ross,No.
183,Chandler,That new mountain bike?
184,Ross,No.
185,Monica,Well what did you send?
186,Ross,A basket of mini-muffins.
187,Phoebe,But there's a whole table of mini-muffin baskets.
188,Phoebe,Which one did you send?
189,Ross,The small one.
190,Rachel,What?!
191,Rachel,You-you actually thought that basket was gonna get you the apartment?
192,Ross,Well yeah!
193,Ross,Someone sent us a basket at work once and people went crazy over those little muffins.
194,Ross,It was the best day.
195,Chandler,Your work makes me sad.
196,Ross,Oh man!
197,Ross,I want that place so much!!
198,Ross,I was so sure that was gonna work!
199,Ross,There's twelve bucks I'll never see again!
200,Rachel,"All right honey, we'd better go if we wanna catch that movie."
201,Monica,Bye!
202,Phoebe,Bye Chandler!
203,Phoebe,I miss you already.
204,Chandler,"Okay, did you see that?!"
205,Chandler,With the inappropriate and the pinching!
206,Monica,"Actually, I did!"
207,Chandler,"Okay, so now do you believe that she's attracted to me?"
208,Monica,"Ohhh, oh my God!"
209,Monica,Oh my God!
210,Monica,She knows about us!
211,Chandler,Are you serious?
212,Monica,Phoebe knows and she's just trying to freak us out!
213,Monica,That's the only explanation for it!
214,Chandler,Okay but what about y'know my pinchable butt and my bulging bicepsShe knows!
215,Chandler,Commercial Break
216,Chandler,Joey!
217,Joey,Yeah?
218,Chandler,Phoebe knows about us!
219,Joey,Well I didn't tell them!
220,Monica,Them?!
221,Monica,Who's them?
222,Joey,"Uhhh, Phoebe and Joey."
223,Monica,Joey!
224,Joey,And Rachel.
225,Joey,I would've told you but they made me promise not to tell!
226,Chandler,Oh man!
227,Joey,I'm sorry!
228,Joey,"But hey, it's over now, right?"
229,Joey,Because you can tell them that you know they know and I can go back to knowing absolutely nothing!
230,Monica,Unless
231,Joey,No!
232,Joey,Not unless!
233,Joey,Look this must end now!
234,Monica,"Oh man, they think they are so slick messing with us!"
235,Monica,But see they don't know that we know that they know!
236,Monica,So
237,Chandler,"Ahh yes, the messers become the messies!"
238,Ross,Noooo.
239,Rachel,"Oh Ross, honey you gotta stop torturing yourself!"
240,Phoebe,"Yeah, why don't you just find another apartment?"
241,Ross,Look I've already looked at like a thousand apartments this month and none of them even compares to that one!
242,Rachel,Y'know what you should do?
243,Ross,Huh?
244,Rachel,You should find out what his hobbies are and then use that to bond with him.
245,Rachel,Yeah!
246,Rachel,"Like if I would strike up a conversation about say umm, sandwiches."
247,Rachel,"Or uh, or my underwear."
248,Joey,I'm listening.
249,Rachel,See?
250,Ross,That is a great idea!
251,Ross,And!
252,Ross,I know Ugly Naked Guy because we've been watching him for like five years so that gives me back my edge!
253,Ross,"Oh, let's see now he had the trampoline."
254,Phoebe,He broke that.
255,Ross,"Well, he had gravity boots."
256,Rachel,"Yeah, he broke those too."
257,Joey,So he likes to break stuff.
258,Ross,"Okay, I've got to go pick up Ben but I-I will figure something out."
259,Ross,"Hey, didn't he used to have a cat?"
260,Phoebe,"I wouldn't bring that up, it would probably just bum him out."
261,Joey,"Yeah, poor cat, never saw that big butt coming."
262,Ross,Right.
263,Rachel,Hello!
264,Rachel,Oh yeah!
265,Rachel,Hey!
266,Rachel,Hold on a second she's right here!
267,Rachel,It's Chandler.
268,Phoebe,Oh?
269,Phoebe,Hello you.
270,Chandler,"Hello Phoebe, I've been thinking about you all day."
271,Phoebe,Eh?
272,Chandler,"Well you know that thing you said before, I'd be lying if I said I wasn't intrigued."
273,Phoebe,Really?
274,Chandler,"Yeah, listen, Joey isn't gonna be here tonight so why don't you come over and I'll let you uh, feel my bicep."
275,Chandler,Or maybe more.
276,Phoebe,I'll have to get back to you on that.
277,Phoebe,"Okay, bye!"
278,Phoebe,Oh my God!
279,Phoebe,He wants me to come over and feel his bicep and more!
280,Rachel,Are you kidding?
281,Phoebe,No!
282,Rachel,I can not believe he would do that to MonWhoa!
283,Rachel,"Joey, do they know that we know?"
284,Joey,No.
285,Rachel,Joey!
286,Joey,They know you know.
287,Rachel,"Ugh, I knew it!"
288,Rachel,Oh I cannot believe those two!
289,Phoebe,"God, they thought they can mess with us!"
290,Phoebe,They're trying to mess with us?!
291,Phoebe,They don't know that we know they know we know!
292,Phoebe,"Joey, you can't say anything!"
293,Joey,I couldn't even if I wanted too.
294,Ross,"Good evening, sir."
295,Ross,My name is Ross Geller.
296,Ross,I'm one of the people who applied for the apartment.
297,Ross,And I-I realize that the competition is fierce butI'm sorry.
298,Ross,"I, I can't help but notice you're naked and  I applaud you."
299,Ross,"Man, I wish I was naked."
300,Ross,"I mean, this-this looks so great."
301,Ross,That is how God intended it.
302,Monica,"Look at them, they're-they're panicked!"
303,Chandler,"Oh yeah, they're totally gonna back down!"
304,Monica,Oh yeah!
305,Phoebe,All right.
306,Phoebe,All right!
307,Phoebe,If he wants a date?
308,Phoebe,He's gonna get a date.
309,Phoebe,"All right, I'm gonna go in."
310,Rachel,All right.
311,Rachel,Be sexy.
312,Phoebe,Please.
313,Phoebe,"So Chandler, I-I'd love to come by tonight."
314,Chandler,Really?
315,Phoebe,Oh absolutely.
316,Phoebe,"Shall we say, around seven?"
317,Chandler,Yes.
318,Phoebe,Good.
319,Phoebe,I'm really looking forward to you and me having sexual intercourse.
320,Joey,"Hey-hey, check it out!"
321,Joey,Check it out!
322,Joey,Ugly Naked Guy has a naked friend!
