,Person,Said
0,Rachel,Oh Monica that was the best Thanksgiving dinner ever!
1,Rachel,I think you killed us.
2,Ross,I couldn't possibly eat another bite.
3,Joey,I need something sweet.
4,Phoebe,Does anyone wanna watch TV?
5,Phoebe,Monica your remote doesn't work.
6,Monica,"Phoebe, you have to lift it and point."
7,Phoebe,Oh.
8,Phoebe,"Aw, forget it."
9,Rachel,"Yeah, you know what we should all do?"
10,Rachel,We should play that game where everyone says one thing that they're thankful for.
11,Joey,"Ooh-ooh, I!"
12,Joey,I am thankful for this beautiful fall we've been having.
13,Monica,That's very nice.
14,Chandler,"That's sweet, Joey."
15,Joey,"Yeah, the other day I was at the bus-stop and this lovely fall breeze came in out of nowhere and blew this chick's skirt right up."
16,Joey,Oh!
17,Joey,"Which reminds me, I'm also thankful for thongs."
18,Joey,(Note
19,Joey,"I mean, it's not so much an underpant as it is a feat of engineering."
20,Joey,"I mean, it's amazing how much they can do with so little material!"
21,Joey,And the way they play with your mind!
22,Joey,Is it there?
23,Joey,Is it not there?
24,Chandler,Are you aware that you're still talking?
25,Monica,Is anyone thankful for anything else besides a thong?
26,Ross,"Huh, I don't know what to pick."
27,Ross,Am I more thankful for my divorce or my eviction?
28,Ross,Hmm.
29,Phoebe,Wow!
30,Phoebe,"See, and I didn't think you'd be able to come up with anything."
31,Ross,I'm sorry.
32,Ross,It's just that this is the worse Thanksgiving ever.
33,Chandler,No-no-no!
34,Chandler,I am the king of bad Thanksgivings.
35,Chandler,You can't just swoop in here with your bad marriage and take that away from me.
36,Rachel,"Oh, you're not gonna tell the whole story about how your parents got divorced again are you?"
37,Ross,"Oh God, no."
38,Joey,"Oh, come on!"
39,Joey,I wanna hear it!
40,Joey,It wouldn't be Thanksgiving without Chandler bumming us out!
41,Chandler,"It's a tradition, like the parade."
42,Chandler,"If the parade decided it was gay, moved out, and abandoned its entire family."
43,Chandler,Thanksgiving 1978
44,Ross,You're right.
45,Ross,Yours is worse.
46,Ross,You are the king of bad Thanksgivings.
47,Phoebe,I don't know about that.
48,Phoebe,I've got one that's worse.
49,Chandler,Really?
50,Chandler,"Worse than, ""More turkey Mr."
51,Chandler,"Chandler?"""
52,Phoebe,"Oh, did the little rich boy have a problem with the butler?"
53,Phoebe,"Yes, mine's worse!"
54,Phoebe,Thanksgiving 1862
55,Phoebe,More bandages!
56,Phoebe,More bandages!
57,Phoebe,"Please, can I get some more bandages in here!"
58,Phoebe,This man is dying Oh no.
59,Phoebe,Present Day
60,Ross,"In this life, Phoebe."
61,Phoebe,"Oh, this life!"
62,Phoebe,"Oh okay no, Chandler's is worse."
63,Joey,"Man, it must be so cool remembering stuff like that!"
64,Joey,I don't have any past life memories.
65,Phoebe,Of course you don't sweetie.
66,Phoebe,You're brand new.
67,Rachel,I know Monica's worst Thanksgiving.
68,Monica,"Oh, let's not tell this story."
69,Phoebe,"Oh no, I know!"
70,Phoebe,I know!
71,Phoebe,It's the one where Joey got Monica's turkey stuck on his head!
72,Rachel,What?!
73,Rachel,Joey got a turkey stuck on his head?
74,Joey,"Hey, it's not like it sounds."
75,Chandler,It's exactly like it sounds.
76,Chandler,Thanksgiving 1992
77,Joey,Hello?
78,Phoebe,Hello?
79,Joey,Phoebe?
80,Phoebe,Joey?
81,Phoebe,What's going on?
82,Joey,Look.
83,Phoebe,Oh my God!
84,Joey,I know!
85,Joey,It's stuck!!
86,Phoebe,Easy.
87,Phoebe,Step.
88,Phoebe,How did it get on?
89,Joey,I put it on to scare Chandler!
90,Phoebe,Oh my God!
91,Phoebe,Monica's gonna totally freak out!
92,Joey,Well then help me get it off!
93,Joey,"Plus, it smells really bad in here."
94,Phoebe,"Well, of course it smells really bad."
95,Phoebe,You have your head up a dead animal.
96,Monica,Hey!
97,Phoebe,Hey!
98,Monica,"Hey, did you get the turkey bastedOh my God!"
99,Monica,Oh my God!
100,Monica,Who is that?
101,Joey,It's Joey.
102,Monica,What-what are you doing?
103,Monica,Is this supposed to be funny?
104,Phoebe,"No, it's not supposed to be funny, it's supposed to be scary."
105,Monica,"Well, get it off now!"
106,Joey,I can't!
107,Joey,It-it's stuck!
108,Monica,"Well, I don't care!"
109,Monica,That-that turkey has to feed 20 people at my parent's house and they're not gonna eat it off your head!
110,Phoebe,"All right, hold on!"
111,Phoebe,"Okay, let's just all think."
112,Monica,"Okay, I got it."
113,Monica,Phoebe?
114,Monica,"All right, you pull."
115,Monica,I'm gonna spread the legs as wide as I can.
116,Monica,Joey?
117,Monica,Now is not the time!
118,Joey,Sorry!
119,Joey,Sorry.
120,Monica,"Okay, count to three."
121,Monica,1.
122,Monica,2.
123,Monica,3!
124,Chandler,Arghhhhhh!
125,Joey,It worked!
126,Joey,"I scared ya, I knew it!"
127,Joey,Ha-ha!
128,Chandler,I'm over here big guy.
129,Joey,"Yeah, you are!"
130,Joey,I scared you!
131,Joey,Present Day
132,Chandler,You did look like an idiot.
133,Joey,"Hey, I wasn't the only one who looked like an idiot."
134,Joey,All right?
135,Joey,"Remember when Ross tried to say, ""Butternut squash?"""
136,Joey,"And it came out, ""Squatternut buash?"""
137,Ross,Yeah that's the same.
138,Monica,That's it.
139,Monica,That's my worse Thanksgiving.
140,Phoebe,Oh wait!
141,Phoebe,That can't be the one Rachel's talking about.
142,Phoebe,She didn't even know that happened.
143,Phoebe,So which one was it?
144,Monica,"Umm, I-I really don't want to tell this story."
145,Chandler,"Oh, come on Monica, reliving past pain and getting depressed is what Thanksgiving is all about."
146,Chandler,"Y'know, for me anyway."
147,Chandler,"And of course, the Indians."
148,Monica,"Look umm, of all people, you do not want me to tell this story!"
149,Monica,Thanksgiving 1987
150,Monica,I'll get it!
151,Monica,Happy Thanksgiving!
152,Monica,Big Nosed
153,Rachel,Not for me.
154,Rachel,Chip and I broke up!
155,Rachel,Fat
156,Monica,"Oh, why?"
157,Monica,Why?
158,Monica,What happened?
159,Monica,Big Nosed
160,Rachel,"Well, you know that my parents are out of town and Chip was going to come over Fat"
161,Monica,"Yeah, yeah, and you were going him y'know, your flower."
162,Monica,Big Nosed
163,Rachel,"Okay, Monica, can you just call it sex?!"
164,Rachel,It really creeps me out when you call it that!
165,Rachel,"Okay, and by the way, while we're at it, a guy's thing is not called his tenderness."
166,Rachel,Believe me!
167,Rachel,Hi!
168,Rachel,Mr.
169,Rachel,Happy Thanksgiving!
170,Rachel,Mrs.
171,Ross,Hey!
172,Ross,Mr.
173,Ross,"Uh, everyone, this is Chandler!"
174,Ross,My roommate and lead singer of our band!
175,Ross,Fat
176,Monica,Ross!
177,Ross,"Oh, this is Monica."
178,Ross,Fat
179,Monica,"Hi, I'm Ross's little sister."
180,Chandler,Okay.
181,Chandler,Mrs.
182,Ross,"Oh, mom."
183,Ross,Mom.
184,Ross,Chandler hates Thanksgiving and doesn't eat any Thanksgiving food.
185,Ross,Mrs.
186,Monica,"Umm, Chandler, if you want I can make you some macaroni and cheese for dinner."
187,Chandler,"Well, as long as the pilgrims didn't eat it, I'm in."
188,Chandler,Fat
189,Monica,dammit!
190,Ross,"So uh, Rach?"
191,Ross,"Does it, does it feel weird around here now?"
192,Ross,Y'know since I've been away at college.
193,Ross,Big Nosed
194,Rachel,Oh!
195,Rachel,"No, not really."
