,Person,Said
0,Ross,Hey everybody!
1,Ross,Happy Thanksgiving!
2,Chandler,"No, no, no."
3,Chandler,No-no-no.
4,Chandler,"Joey, Rachel, and"
5,Phoebe,Shhhh!
6,Ross,"What, are we keeping Thanksgiving a secret this year?"
7,Chandler,"No, we're playing this game I learned at work."
8,Chandler,You have to name all the states in six minutes.
9,Ross,What?
10,Ross,That's like insanely easy!
11,Chandler,"Now, that's a lot harder than it sounds."
12,Chandler,"You always forget at least one, or in some cases... fourteen ."
13,Monica,"It's a stupid game and I wasn't playing against other people, so technically I didn't lose."
14,Ross,What?
15,Ross,You forgot fourteen states?
16,Monica,Nobody cares about the Dakotas.
17,Chandler,"Oh, okay, time's up!"
18,Rachel,"All right, I got 48."
19,Chandler,"Oh that's not bad, Pheebs?"
20,Phoebe,"Oh, I got tired of naming states."
21,Phoebe,"So I decided to list the types of celery, and I have"
22,Chandler,"Okay, so Rachel's got 48 and Phoebe has the lead invegetables, Joey?"
23,Joey,Say hello to the new champ of Chandler's dumb states game.
24,Ross,"Wow, how many have you got?"
25,Joey,Fifty-six!
26,Joey,Opening Credits
27,Joey,Hey!
28,Joey,How is New England not a state?
29,Joey,Huh?
30,Joey,They have a sports-team!
31,Chandler,Does South Oregon have a sports-team?
32,Chandler,There you go.
33,Rachel,How come we have one extra place setting?
34,Monica,'Cause you invited your assistant.
35,Rachel,"Oh, right."
36,Rachel,Sorry.
37,Rachel,"But Tag's not coming; his girlfriend came into town, so he's spending Thanksgiving with her."
38,Monica,Oh!
39,Monica,Why didn't you tell me?
40,Monica,I made him his own individual sweet potato stuffed pumpkin.
41,Rachel,"Well, I was going to, but then I figured, you know... you're food is so delicious and perfect, you can never have too many of those pumpkin things."
42,Monica,"Now you think I wouldn't enjoy that, because it is so fake,  but I still do."
43,Phoebe,Regular Celery!
44,Phoebe,"Oh, I already have that."
45,Ross,Done!
46,Ross,With time a-to-spare.
47,Chandler,Oooh that may be a New World's record
48,Ross,"You know, I hate to lecture you guys, but it's kinda disgraceful, that a group of well-educated adults and Joey can't name all the states."
49,Ross,"Did you ever see a map, or one of those round, colorful things called ""a globe?"""
50,Ross,Hmm?
51,Chandler,"Uh, Magellan?"
52,Chandler,You got 46 states.
53,Ross,What?
54,Ross,That's impossible.
55,Joey,46.
56,Joey,Wow!
57,Joey,"Who's well educated now, Mr. I-forgot-ten-states?"
58,Monica,"All right, I'm out of oven space."
59,Monica,I'm gonna turn on Joey's.
60,Monica,"Please, watch him!"
61,Monica,Do not let Joey eat any of the food!
62,Chandler,I am only one man!
