,Person,Said
0,Rachel,Listen y'know what sir?
1,Rachel,"For the last time, I don't care what the computer says, we did not take a bag of Mashuga nuts from the mini-bar and we did not watch Dr. Do-Me-A-Little!"
2,Joey,Hey!
3,Phoebe,Oh!
4,Phoebe,"Joey uh, were you in our room last night?"
5,Joey,No.
6,Joey,I was told the name of the movie would not appear on the bill!
7,Chandler,Hi!
8,Chandler,We're checking out of the bridal suite.
9,Monica,That's right.
10,Monica,I'm no longer a bride.
11,Monica,I'll never be a bride again.
12,Monica,"Now, I'm just someone's wife!"
13,Chandler,And I'm the happiest guy in the world!
14,Chandler,"Oh honey, come on don't be upset."
15,Chandler,We still have so much to look forward to!
16,Monica,"Oh yeah, right."
17,Chandler,We got the honeymoon.
18,Monica,That's not til Thursday.
19,Chandler,The wedding pictures?
20,Monica,They won't be ready for weeks.
21,Chandler,Not the disposable cameras from the tables.
22,Monica,That's true!
23,Monica,I knew I married you for a reason!
24,Chandler,"I'll tell you what, I will go get them developed and you can go home."
25,Monica,Okay.
26,Chandler,What?
27,Chandler,What did you take a picture of?
28,Joey,Nothing!
29,Joey,It was something.
30,Chandler,"Okay Ross has the cameras, has he checked out yet?"
31,Rachel,Are you joking?
32,Rachel,Check out is not til noon and he has a good  eleven minutes left.
33,Chandler,Oh.
34,Monica,Ross has never checked out of a room a minute before he had to.
35,Rachel,"Yeah, one time, when we were dating, uh we got a late checkout, he got so excited it was the best sex we ever had."
36,Rachel,"Until y'know, he screamed out Radisson at the end."
37,Chandler,"Okay, well I'm gonna get Ross, get the cameras, and get them developed."
38,Chandler,32 Joe.
39,Chandler,You're 32!
40,Chandler,Front Desk
41,Monica,Oh thanks.
42,Monica,"Champagne, strawberriesOh my God!"
43,Monica,I can't believe Chandler ordered porn on our wedding night!
44,Joey,"Yeah, that's sad."
45,Joey,Mashuga nut?
46,Joey,Opening Credits
47,Ross,Hi.
48,Chandler,Hey.
49,Chandler,Soaps?
50,Chandler,Shampoos?
51,Chandler,Are you really taking all this stuff?
52,Ross,Why not?
53,Ross,It's built into the price of the room.
54,Chandler,Yeah but you don't needWhat is this?
55,Ross,Thread!
56,Chandler,Score!
57,Chandler,Where are the disposable cameras?
58,Ross,What disposable cameras?
59,Chandler,The cameras?
60,Chandler,Remember last night I told you to take them?
61,Ross,No you didn't.
62,Chandler,Yes!
63,Chandler,Remember?
64,Chandler,"Right before we cut the cake, I went up to you and I said"
65,Ross,"Oh-oh yeah, you-you came up to me and asked if I could do you a favor, and my Uncle Murray came up to you and handed you a check."
66,Ross,"And then you said, ""Why do they call it a check?"
67,Ross,"Why not a Yugoslavian?"""
68,Ross,"Yeah, then you did that."
69,Chandler,So you don't have the cameras?
70,Ross,No.
71,Ross,Sorry man.
72,Chandler,So?
73,Chandler,What?
74,Chandler,What?
75,Chandler,They're gone!
76,Chandler,Monica's gonna freak!
77,Ross,"Well, I'm sure they're still somewhere here in the hotel."
78,Ross,I'll-I'll help you look for them.
79,Chandler,Great.
80,Ross,In-in three minutes.
81,Phoebe,Hey!
82,Monica,Hey!
83,Phoebe,Are you gonna open the presents without Chandler?
84,Monica,No!
85,Monica,"But, they're callin' out to me!"
86,Monica,I mean this little guy  even crawled up into my lap.
87,Monica,"Oh come on, Chandler wouldn't mind if I opened just one present!"
88,Monica,What do you think it is?
89,Phoebe,A little mirror that when you look into it you see yourself as an old woman.
90,Monica,A tiny salt shaker!!
91,Phoebe,Ohhh!
92,Phoebe,My God!
93,Phoebe,For tiny salt!
94,Monica,Oh wow!
95,Monica,Okay.
96,Monica,Well that was fun.
97,Phoebe,Oh yeah.
98,Monica,Good.
99,Monica,"Okay, I'm just gonna wait for Chandler to open the rest of them."
100,Phoebe,Okay.
101,Monica,Whew.
102,Monica,"Although y'know, this is part of a salt and pepper set."
103,Monica,I mean I guess y'know it may just count as a half a present.
104,Monica,What do you think?
105,Phoebe,Well I guess it's okay to open one more if it's part of a set.
106,Phoebe,"Y'know, it's probably this one."
107,Monica,Or this one!
108,Rachel,Hi.
109,Monica,"Hey, how are you feelin'?"
110,Monica,Any morning sickness?
111,Rachel,Shh-shh-shh!
112,Rachel,The guys don't know yet do they?
113,Monica,No!
114,Monica,Joey and Ross don't know anything and Chandler still thinks that Phoebe's pregnant.
115,Phoebe,Yeah that's right Chandler does still think I'm pregnant.
116,Phoebe,He hasn't asked me how I'm feeling or offered to carry my bags.
117,Phoebe,"Boy, I feel bad for the woman who ends up with him."
118,Phoebe,After you of course.
119,Rachel,"Don't worry I promise that you will only have to be pregnant for a few more hours, cause I'm going to tell the father today."
120,Phoebe,"Ooh, is it someone in this building?"
121,Phoebe,Is it that tall guy from the first floor?
122,Rachel,Ew!
123,Rachel,No!
124,Phoebe,What?!
125,Phoebe,I think he's cute.
126,Rachel,Well then you have his baby.
127,Phoebe,Believe me I'm trying.
128,Monica,Wow.
129,Monica,Y'know it is so weird.
130,Monica,"I mean, you're gonna tell this guy today and he has no idea what's gonna happen."
131,Phoebe,Yeah.
132,Phoebe,You're just gonna knock on his door and change his life forever.
133,Phoebe,"You're like Ed McMahon except without the big check, or the raw sexual magnetism."
134,Rachel,Yeah.
135,Rachel,"Uh-huh, I guess it is pretty big news."
136,Phoebe,Pretty big?
137,Phoebe,It's huge!
138,Phoebe,"God, this guy doesn't have a clue!"
139,Phoebe,"He's just walking down the street thinking, I had sex with Rachel Green."
140,Phoebe,I rock!'
141,Phoebe,then bam!
142,Phoebe,He's a father and everything's different.
143,Rachel,Well it's only different if he wants it to be.
144,Rachel,"I mean, I'm not gonna ask him for anything."
145,Phoebe,Okay.
146,Phoebe,Then he still has this huge decision to make.
147,Phoebe,"Now he's walking around thinking, Do I want to be a dad?'"
148,Phoebe,and then bam!
149,Monica,What was that bam?
150,Phoebe,I don't.
151,Phoebe,He gothe-he-he-he's hit by a bus.
152,Joey,Hey!
153,Rachel,"Hey Joey, what would you do if someone that you slept with told you that she was pregnant?"
154,Joey,Who called here?
155,Joey,Did she sound blond?
156,Joey,Huh?
157,Joey,Did-did-did she have an accent?
158,Joey,I gotta make a call!
159,Joey,I shoulda never walked into that Sunglass Hut!
160,Rachel,Oh Joey!
161,Rachel,Joey!
162,Rachel,"No, it's not you!"
163,Rachel,You didn't get anybody pregnant!
164,Joey,Oh.
165,Joey,Why would you scare me like that?
166,Joey,What the hell is going on?
167,Joey,Is somebody pregnant?
168,Phoebe,Oh yeah.
169,Phoebe,That's me.
170,Joey,Oh my God Pheebs!
171,Joey,You're gonna have a baby?
172,Phoebe,Yes.
173,Phoebe,Yes I am.
174,Phoebe,"Oh my God, I'm gonna have a baby!"
175,Joey,"Whoa, wait a minute."
176,Joey,Who's the father?
177,Phoebe,You don't know him.
178,Phoebe,It's not important.
179,Phoebe,He wants nothing to do with me or the baby.
180,Joey,Well who is this guy?!
181,Joey,Huh?
182,Joey,Who is he?
183,Joey,Cause I will track him down and kick his ass!
184,Phoebe,David Lynn.
185,Joey,David Lynn!
186,Joey,David Lynn!
187,Joey,David Lynn!
188,Monica,Who's David Lynn?
189,Phoebe,Oh some guy from my gym.
190,Phoebe,A little annoying.
191,Ross,Chandler?
192,Chandler,Hey!
193,Chandler,Did you find the cameras?
194,Ross,No.
195,Ross,Did you?
196,Chandler,Yes!
197,Chandler,And that's why I'm under the table.
198,Chandler,Celebrating.
199,Ross,"Well I checked in the uh, lost and found, I talked to the manager, no-one's turned them."
200,Chandler,Well this is great.
201,Chandler,"Y'know, those cameras were the only thing that was gonna cheer Monica up today, she's really depressed."
202,Ross,"Now you guys just got married, why is she so depressed?"
203,Chandler,All my energy is going into not asking that question.
204,Chandler,I can't believe I screwed this up!
205,Ross,I'm sorry man.
206,Ross,Here's a thought.
207,Ross,This is the same ballroom.
208,Ross,There's a band.
209,Ross,There's gonna be plenty of dressed up people.
210,Chandler,Are you suggesting we dance our troubles away?
211,Ross,"No-no-no, I'm saying we-we buy more of this  at the gift shop, throw our tuxes back on, and take a few pictures."
212,Ross,All we have to do is make sure not to get anybody else's faces.
213,Chandler,Are you serious?
214,Ross,I'm just thinking about your new bride at home.
215,Ross,Okay?
216,Ross,Do-do you really want to start your life together by letting her down?
217,Chandler,Marriage advice?
218,Chandler,Really?
219,Ross,"I'm telling you, this looks exactly like your wedding!"
220,Ross,Aren't these the same flowers?
221,Chandler,"I don't know, Monica picked out the flowers."
222,Ross,What about the chairs?
223,Chandler,She picked those out too.
224,Ross,How about the place settings?
225,Chandler,That was her.
226,Ross,What did you do?
227,Chandler,I was in charge of the cameras!
228,Chandler,Gift shop?
229,Ross,Hmm.
230,Phoebe,Hey!
231,Phoebe,"Ooh, did you do it yet?"
232,Rachel,Not yet.
233,Phoebe,"Oh, well what are you doing here?"
234,Phoebe,Are you about to do it?
235,Phoebe,Is it Gunther?
236,Rachel,No!
237,Rachel,"Phoebe, it's not Gunther."
238,Phoebe,"Thank God, cause that hair on a baby"
239,Rachel,Phoebe the father is not here okay?
240,Rachel,I haven't told him yet and I don't think I can tell him at all now!
241,Phoebe,Why not?
242,Rachel,"I don't know, let me think."
243,Rachel,"I was walking down the street thinking, I'm gonna tell the father today' and then bam!"
244,Phoebe,Bus?
245,Rachel,"No, you!"
246,Rachel,Phoebe you freaked me out.
247,Rachel,You kept saying how huge this all is!
248,Phoebe,Well-well but it is huge.
249,Rachel,"I know, but I was just thinking about how huge this is for me."
250,Rachel,I didn't even go to how huge this was going to be for the father.
251,Phoebe,You're thinking about this way too much.
252,Phoebe,Just tell him and get it over with.
253,Phoebe,"It's like, it's like ripping off this Band-Aid."
254,Phoebe,"Quick and painless, watch."
255,Phoebe,Oh mother ofSee?
256,Joey,Ooh-ooh-ooh!
257,Joey,Are we opening presents?
258,Monica,No!
259,Monica,No!
260,Monica,I shouldn't have even opened these!
261,Monica,I mean IJoey I am out of control!!
262,Monica,"Joey, you have to do me a favor."
263,Monica,"No matter what I say, no matter what I do, please do not let me open another present!"
