,Person,Said
0,Chandler,Hey!
1,Ross,Yeah!
2,Ross,Yeah!
3,Ross,OK!
4,Ross,Sure!
5,Ross,Look!
6,Ross,Can we...can we talk about what  happened here last night?
7,Chandler,Sure!
8,Chandler,Just give me a second to get all huffy and weird like  you!
9,Chandler,Do you believe that who everdid something over here last night did what  they did or didn't do ...I mean come on!
10,Ross,OK you...you really don't know what I am talking about?
11,Chandler,No!
12,Ross,OK!
13,Ross,Last night after the party I saw Rachel kissing that jerk from  her office out on your balcony.
14,Chandler,Our balcony?
15,Chandler,Seriously?
16,Chandler,That's so funny because I told Monica  we should put lights on our balcony.
17,Chandler,"And she said""No, no."
18,Chandler,"It's too cold,  nobody will go out there."""
19,Chandler,"And I said ""Maybe if we put some light out there they  will"""
20,Ross,Right that's why I came over to talk about.
21,Ross,"Hum...I saw Rachel  kissing some guy on your balcony,even though there were NO LIGHTS !"
22,Chandler,So are you gonna...talk to her?
23,Ross,Why...Why should I?
24,Ross,"I mean if she wants to move on, that's  fine!"
25,Chandler,"You know when ""That's fine"" sounds true when someone yells it  and spits!"
26,Ross,No I'm serious.
27,Ross,I mean she wants to date people?
28,Ross,Fine!
29,Ross,I don't care  but...at least she could have told me.
30,Ross,"You knowI...I've been putting my life  on hold and just concentrating on Emma but if she wants to go out there kissing  guys shebarely knows, then so will I !"
31,Ross,Very funny!
32,Ross,Ross is gay!
33,Ross,Ah!
34,Ross,Ah!
35,Chandler,No no no.
36,Chandler,Good.
37,Chandler,So you're moving on?
38,Chandler,Do you have any idea where  you're moving?
39,Ross,I don't know.
40,Ross,I mean I have plenty of opportunity.
41,Ross,"Just just now  there were some women at the coffee house smiled at me.And then the other  day on the subway a woman ""accidentally"" sat on my hand."
42,Chandler,"Dude, don't rub my face in your crazy single life!"
43,Ross,"Well, and how about this?"
44,Ross,There is an anthropologist at school who  totally came on to me during the inter-departmentalPotluck dinner.
45,Chandler,Why did I get married?
46,Joey,Hey!
47,Joey,Let me ask you guys something.
48,Joey,I have a new headshot taken  tomorrow right and the photographer said she thinks Ishould have my eyebrows  waxed.
49,Joey,Is that weird for a guy?
50,Phoebe,Well it depends.
51,Joey,On...?
52,Phoebe,On how far along he's in the sex change process!
53,Monica,No I totally disagree.
54,Monica,No I think it's fine for a guy to do  something like that.
55,Monica,Such you an actor.
56,Monica,"Not that you need to,your eyebrows  are..."
57,Joey,Ok!
58,Joey,Stop it you guys!
59,Joey,Stop staring!
60,Joey,You're freaking me out!
61,Phoebe,Your knuckles are kinda hairy too...
62,Joey,Oh man!
63,Joey,I have to get those done too?
64,Phoebe,Wow!
65,Phoebe,Talking about high maintenance
66,Joey,Hey hey!
67,Joey,You dye your hair!
68,Phoebe,I'm a woman!
69,Joey,Arghhh!
70,Joey,Double standards!
71,Phoebe,"Oh before I forget, are you coming to Mike's piano bar  tonight?"
72,Monica,Only if I don't have to get up and sing.
73,Phoebe,But everybody sings.
74,Phoebe,It's so much fun!
75,Phoebe,"Last time this adorable  old man got out there, forgot all of the words, flipped outand everyone  booed him off the stage."
76,Phoebe,So funny.
77,Monica,"It's just, I'm not good at singing."
78,Phoebe,Oh!
79,Phoebe,What's the matter?
80,Phoebe,Are you scared?
81,Phoebe,You're afraid I'm a better  singer?
82,Phoebe,You're afraid I'm gonna beat you at singing?
83,Monica,"No no, it's not working on me."
84,Monica,Wow!
85,Monica,I must be growing up!
86,Phoebe,OK fine!
87,Phoebe,Please come and support Mike.
88,Phoebe,You don't have to  sing.
89,Monica,So I don't have to sing and I can just sit there and pass  judgments on others?
90,Phoebe,While drinking...
91,Monica,I'm there!
92,Rachel,Hi guys!
93,Rachel,Listen I really need your help.
94,Rachel,I think I did something  really stupid.
95,Phoebe,Well yes Rachel but you got something so beautiful out  there
96,Rachel,No not that.
97,Rachel,I kissed Gavin last night.
98,Phoebe,Oh my god.
99,Monica,You kissed him?
100,Rachel,Yeah.
101,Rachel,"It was after the party, we were on the balcony  and..."
102,Monica,Wait wait wait.
103,Monica,I was at home the whole time.
104,Monica,How did I missed  that?
105,Phoebe,"It was the end of the party, you were probably ironing wrapping  paper."
106,Monica,Oh yeah...So how did you end up kissing?
107,Rachel,"You know we were all alone and he was being really nice to me  and, oh and he gave me this scarf..."
108,Monica,I thought you hated him?
109,Rachel,"You know honey, there is a thin line between love and hate, and  it turns out that line...is a scarf!"
110,Monica,So are you thinking of starting up something with this  guy?
111,Rachel,I don't know.
112,Rachel,It's so complicated.
