,Person,Said
0,Ross,"And that's why, no matter what mommy says, we really    were on a break."
1,Ross,Yes we were!
2,Ross,Yes we were!
3,Ross,Come    here gorgeous.
4,Ross,Oh!
5,Ross,Look at you!
6,Ross,You    are the cutest little baby ever!
7,Ross,"You're just a... a little bitty baby, you know    that?"
8,Ross,But you've got...  You've got big beautiful eyes...
9,Ross,Yes you do... and a... and a big round belly.
10,Ross,Big baby    butt!
11,Ross,I like big butts.
12,Ross,"I like big butts and I cannot lie / you other    brothers can't deny / when a girl walks in with an itty, bitty, waist / and    a round thing in your face you get... Oh my God, Emma... you're    laughing!"
13,Ross,"Oh my God, you've never done that before, have you?"
14,Ross,"You never done    that before... Daddy made you laugh, huh?"
15,Ross,"Well, daddy and Sir Mix Alot... What?"
16,Ross,What?
17,Ross,You... you wanna hear some more?
18,Ross,Uhm... My anaconda don't want    none / unless you got buns hon...
19,Ross,I'm a terrible father!
20,Ross,OPENING CREDITS
21,Chandler,Hi!
22,Joey,Hey... hey listen... What do you guys know about investments?
23,Chandler,How come?
24,Joey,"Well, I'm starting to make good money on the show and    I'm thinking..."
25,Joey,I should probably do something with it.
26,Monica,What do you do with your money now?
27,Joey,"Well, I just tape it to the back of my toilet tank."
28,Joey,I didn't say that!
29,Joey,It's in    a bank guarded by robots!
30,Chandler,Do you have any ideas?
31,Joey,"Uh, yeah..."
32,Joey,This guy at work got me excited about going    in on an emu farm.
33,Joey,That'd be kinda cool huh?
34,Joey,"Pitchin' in on the weekends, helping    to plant the emus..."
35,Monica,Joe... Emus are birds.
36,Monica,You raise them for meat.
37,Joey,Yeah!
38,Joey,Right!
39,Joey,People eat    birds... Bird meat... Now do they just fly into your mouth or you go to... you    go to a restaurant and you
40,Monica,"Joey, I think you should consider something a little    less risky."
41,Monica,"I mean, I think in this market, real estate is your best investment.The    Fed."
42,Monica,just lowered the rates and the interest on your mortgage is totally deductible.
43,Monica,"That's right, I know some stuff!"
44,Joey,"Real estate, huh?"
45,Joey,Hmmm...
46,Monica,"Oh, and you know who's selling a great    apartment?"
47,Monica,Richard!
48,Chandler,"Oh, and you know whose knowledge    of her ex-boyfriend is shocking?"
49,Chandler,Monica!
50,Monica,My dad told me.
51,Monica,They play golf together.
52,Chandler,"Oh, well... Maybe I'll join them some time."
53,Chandler,I just    hope the club doesn't slip out of my hand and beat the moustache off his face.
54,Phoebe,Hi!
55,Phoebe,Rachel and
56,Monica,Hey!
57,Phoebe,Listen!
58,Phoebe,You have to help me pick a dress 'cause I'm    meeting Mike's parents tonight!
59,Monica,"Wow, the boyfriend's parents!"
60,Monica,That's a big step.
61,Phoebe,Really?
62,Phoebe,That hadn't occurred to me.
63,Monica,"They just gonna love you, just be yourself."
64,Phoebe,They live on the upper east side on Park Avenue!
65,Rachel,"Oh yeah, she can't be herself."
66,Phoebe,"Okay, so... allright..."
67,Phoebe,Which dress?
68,Phoebe,"You can say ""neither""."
69,Phoebe,Rachel and
70,Monica,"Oh God, neither!"
71,Monica,"I'm sorry honey, but we're gonna take you shopping."
72,Monica,It's gonna be fine.
73,Rachel,"Yeah, totally!"
74,Rachel,You are in such good hands.
75,Rachel,And I'm    so good with meeting parents.
76,Rachel,"With the father, you know, you want to flirt a    little bit, but not in a gross way."
77,Rachel,Just kind of
78,Monica,You went out with Wallis Pincer?
79,Rachel,"Uh, he took the SAT's for me."
80,Monica,I knew you didn't get a 1400!
81,Rachel,"Ssshyeah, well, duh!"
82,Rachel,I mean...
83,Phoebe,So... now... What about with Mike's mom?
